category	headline	text
sports	Mitambo yePremier Soccer League Yopinda Muvhiki reChinomwe Dynamos Ichinzi Isaite Mhirizhonga	Mhuri yenhabvu irikutarisira mitambo isina mhirizhonga apo makwikwi eCastle Lager Premier Soccer League ari kupinda musvondo rechinomwe. Mhuri yenhabvu munyika haisati yakanganwa mhirizhonga yakaitika svondo rapera apo vatsigiri veDynamos vakamuka chibhebhenenga mushure mekunge chikwata chavo chadamburwa 1-0 neFC Platinum vachitarisira kuti izvi hazvidzokororwe apo chikwata ichi chakananga kuBulawayo kunosangana neTsholotsho Pirates. Makwikwi eCastle Lager Premier Soccer League arikupinda musvondo rechinomwe apo Dynamos yacho iripachinhanho chakaoma chegumi neshanu asi mumwe mutsigiri Dembare VaShepard Manatsa vanoti vamwe vavo vanofanira kubvuma kukundwa kana izvi zvaitika. Asi VaManatsa vanoti chishuwiro chavo nedechekuti vakunde Tsholotsho Pirates kuitira kuti varambe vari muhondo yekukwikwidza kutora mukombe uyu uyo vakatorerwa neChicken Inn gore rapera. Asi vanoongorora zvemutambo wenhabvu vanoti zvirikutarisirwa naVaManatsa angangove maroto sezvo chikwata chavo chiri kutatarika. Dynamos ikakundwa, inosaririra zvikuru pazvikwata zviri kutungamira sezvo FC Platinum iyo iripamusoro soro isiri kutemwa nemusoro nekuti irikusangana neBorder Strikers iyo isina kana poindi imwechete kana chibodzwa zvacho pamitambo mitanhatu yavatamba. Muteveri weFC Platinum VaTerrence Kuhuni vanoti varikufara zvikuru nematambiro arikuita chikwata chavo vachiti ivo vakatarisa zvimwe zvikwata varikuona kunge FC Platinumn iri pamberi mberi zvinotyisa. VaKuhuni vanoti havasi kumbotarisa zvemutambo weBorder Starikers vachiti ivo vakatokunda kare. Asi kugona kunenge Kudada haifanire kudherera Border Strikers sezvo zvikwata zvinenge zviri pakaoma kudai zvinowanzoita mashiripiti anenge asingatarisirwe neveruzhinji. FC Platinum ikakundwa inenge yapa mukana kuHighlanders iyo iripamusha neHarare City. Vemumusha weHarare City varikuzhamba sezvirikuitawo veDynamos zvekuti svondo rapera vaishevedzera kuti murairidzi wavo VaTaurayi Mangwiro vanofanira kusiiswa basa. Izvi zvakaramba kutambirwa nevanoisa mari kuchikwata ichi vekanzuru yeHarare, vatsigiri ava vave kushevedzera kuti chikwata chavo chinofanira kukunda. Mumwe wavo vari kuti Harare City inofanira kukunda ndiVaLawrence Chapata avo varikuchemera mapoinzi matatu. Chikwata chiri pachinhanho chechitatu cheCaps United chiri pamusha asi kwete muNational Sports Stadium. Chiri kunotambira kuRufaro Stadium sezvo nhandare yeNational Sports Stadium yakachengeterwa mutambo uripo pakati pemaYoung Warriors nemaUnder 20 eCameroon nesvondo. MaGreen Machine akadamburwa mumutambo wavo wesvondo rapera 2-1 neHow Mine asi murairidzi wavo VaLloyd Chitembwe vanoti mutambo uyo yatove mvura yakaerera. Mumwe mutambo uripo ne Svondo uri pakati peChapungu neNgezi Platinum Stars Mitambo yese ye muHarare iri kutambwa neMugovera kupa mukana kumutambo wemaYoung Warriors nemaCameroon Cups we2017 Africa Youth Championships. Asi mune mamwe maguta, neSvondo mitambo iri ko ndeiyi. Mutare City Rovers ne Chicken Inn (Sakubva), Hwange ne How Mine (Colliery) and Highlanders v Harare City (Barbourfields) Nhengo yeWarriors Fan Club VaTendai Dzuwa vanoti veruzhinji vanofanira kuenda kuNational Sports Stadium kunokuza maYoung Warriors kuti akunde mumutambo wakakosha uyu. Chikwata chichakunda mumitambo miviri chichasangana neicho chichakundawo pamutambo weLibya neBenin munzira yekuenda kuma 2017 Africa Under 20 Championships. Makwikwi emuAfrica aya achaitirwa muZambia munaKubvumbi gore rinouya. Totarisa mutambo wekiriketi Masemi fainari e 2016 Associate Provincial League ari kubaka moto kuMasvingo neBindura apo zvikwat zvina zvasara mumakwikwi aya zvirikubandana. Chikwata cheSouthern Rocks chirikusangana neWestern Tigers kuMasvindo panguva imwecheteyo Centrals irikuratidzana masimba nePower Turbines kuBindura. Zvikwata zvichakunda mumitambo iyi zvirikusangana mufainari musi wa 28 Chivabvu. No media source currently available  
sports	Simudzirai nhabvu yevechidiki’	  ZVIKWATA zvenhabvu zvinokwikwidza muDivision One kana muPremier League zvokurudzirwa kuti zvikoshese vatambi vechidiki nechinangwa chekusimudzira matarenda avo kuti vagozove vatambi vemangwana.   Kurudziro iyi yakapihwa nasachigaro weNorthern Region Division One, Martin Kweza, achiti kuti nhabvu yemuno ibudirire zvakakosha kuti zvikwata zvipe mikana kune vechidiki.   Anoti kuNorthern Region, zvikwata zvose zvinokwikwidza vakazvitaurira kuti zvinofanirwa kuve zvine vatambi vashanu kana kudarika vane makore ari pasi pe18 ekuberekwa avo vavanoda kuona vachitamba masvondo ese.   Izvi, anodaro Kweza, zvinobatsira kuti nhabvu irambe ichikura pamwe nekuti vatambi ava vagofambira mberi mumutambo uyu.   Anoti kuwanza vatambi vechikuru muzvikwata hakubatsire sezvo zvichidzosera nhabvu kumashure uye nekushaisa vechidiki mikana yekusimukira mumutambo uyu.   “Donzvo redu isu kuvaka vatambi vechidiki kuti vasimukire vagotimirira vachienda kunotambira kunze kwenyika kune zvikwata zvakasiyana. Ndiko kusaka isu tichikurudzira zvikwata zvose zvinokwikwidza muNorthern Region kuti ngazvive nevatambi vashanu kana kudarika vane makore ari pasi pe18 ekuberekwa nekuti chatinoda kuona vechidiki vachivakwa tarenda ravo.   “Kungowanza madhara ega hakubatsire uye hakuna kwamunosvika nechikwata nekuti madhara anenge achembera. Ndiko kusaka muchiona kuti zvikwata zvinobva muNorthern Region pazvinopinda muPSL zvinosvika zvichitamba nhabvu inonwisa mvura nekuti chikwata chinenge chakaumbwa chine vechidiki vakawanda.   “Tinoona kuti madhara mazhinji kana apera anouya kuzopedzera nguva yavo muDivision One voshaisa vechidiki mukana. Asi tinoti ipai mukana kune vechidiki uye madhara musamarase zvachose nekuti vanodiwa kudzikamisa vechidiki nekubatsira kuvaumba,” anodaro Kweza.   Pari zvino pazvikwata zvinokwikwidza muPremier League, zvitatu zvinoti Ngezi Platinum Stars, Harare City neHerentals ndizvo zvine vechidiki vanokwikwidza muNorthern Region Division One.   Zvikwata zvevechidiki izvi zvnoti Ngezi Platinum Under-19, Harare City Curbs neHerentals U-20.   Kuchitiwo Highlanders ndiyo yega ine chikwata chinokwikwidza muSouthern Region Division One.   Kweza anoti kana zvikwata zvakawanda zvemuPSL zvikave nevatambi vanokwikwidza muDivision One zvinobatsirikana kuburikidza nekubika vatambi uye hazvizombonetsekane nekutenga vatambi.   “Zvikwata zvose zvemuPSL zvikaita vechidiki vanokwikwidza muDivision One, zvinobatsira kubika vatambi vakawanda uye hakuna chikwata chinozombonetsekana nekutenga vatambi nekuti vanenge varipo vakawanda.   “Saka kurudziro iri kuzvikwata zvose kuti itaiwo zvikwata zvenyu zvevechidiki zviri muDivision One uye koshesai kubika vatambi vechidiki,” anodaro Kweza.
sports	Vasina kubaiwa hamupindi: PSL	  PREMIER SOCCER LEAGUE (PSL) inoti vatsigiri venhabvu vachatanga kutenderwa kupinda munhandare svondo rino mumitambo yeChibuku Super Cup quarter-final uye matiki ekupindisa achatengeserwa kumunhu anenge aburitsa gwaro kana kuti kadhi rinoratidza kuti akabaiwa majekiseni ose ekudzivirira chirwere cheCovid-19.   Izvi zvinotevera kupihwa mvumo kwakaitwa vatsigiri 2 000 kuti vaone mutambo uyu.   Mutauriri wePSL – Kudzai Bare – anoti kutanga svondo rino, vatsigiri vachatenderwa kupinda munhandare kuti vaone mitambo yenhabvu, asi vanofanirwa kunge vakadzivirirwa zvizere kuCovid-19.   Anoti matikiti ekupindisa munhandare achatengeswa kune vakabaiwa nhomba dzekudzivirira denda iri mitambo isati yatanga.   Bare anoti PSL ichazivisa nezvenzvimbo dzinenge dzichitengeswa matikiti ekupindisa munhandare.   “Kutanga svondo rino, vatsigiri vachange votenderwa kupinda kuona zvikwata zvavo zvichitamba. Asi tinoda kuzivisa kuti kuti mutsigiri akwanise kutenga tikiti rekupindisa munhandare kunoona chikwata chake chichitamba, anofanirwa kutanga aburitsa kadhi rake rinoratidza kuti akabaiwa majekiseni eCovid-19 pamwe nemagwaro ake ose akakwana anosanganisira chitupa. Kana usina izvi, haukwanise kutengeserwa tikiti redu.   “Chimwezve, matikiti aya haasi kuzotengeswa musi wemitambo, asi achatengeswa mitambo isati yatambwa nekuti hatidi kuti musi wemitambo kunhandare kuite nyonganyonga pakupinda uye vanhu vozoungana. Munhu anouya netikiti rake osvika achingopinda kana magwaro ake ose aongororwa,” anodaro.   Bare anoti PSL ichange ichishanda nemapurisa eZimbabwe Republic Police (ZRP) nemamwe mapoka anochengetedza runyararo mukuona kuti mitemo iri kuchengetedzwa.   “Tichange tichishanda neZRP nemamwe makambani mukuona kuti mitemo iri kutevedzerwa. Nekuti kune vamwe vangagona kuuya vachida kupinda vasina magwaro akakwana anodiwa.   “Tichangezve tiine vezveutano vachitibatsira kuongorora utano hwevanhu vachipinda munhandare. Isu hatidi kuti nhabvu igokonzeresa kupararira kweCovid-19,” anodaro Bare.   Zvichakadai, mumitambo iriko svondo rino yeChibuku Super Cup iyo ichatambwa musi weMugovera, Chicken Inn ichisangana neNgezi Platinum Stars kuBaobab Stadium mumutambo uchatanga na11:00 dzemangwanani uye masikati nenguva dza15:00 FC Platinum ichatatsurana neHighlanders FC.   Musi weSvondo, munhandare imwe chete iyi, Cranborne Bullets ichisangana neHarare City mangwanani kuchiti Dynamos FC icharovana neBlack Rhinos.
sports	Emery oda vamwe vatambi	anovimba kuti Arsenal ichamutsigira muna Ndira uno nekumutengera vamwe vatambi, asi akaramba kutaura kuti Denis Suarez achange ari mumwe wacho here.Mutambi weBarcelona uyu ari kunzi ari kudiwa chaizvo nechikwata chekuEmirates ichi uko achasanganiswa zvakare naEmery uyo waakashanda naye kuSevilla.   Chikwata chake chichangobva kukunda Blackpool 3-0 mumutambo weFA Cup third-round.   Emery anoti,” Ndinofunga kuti chikwata chiri kushanda kutsvaga vatambi vanogona kutibatsira mumwedzi mina inotevera. Ndinofunga kuti nguva ino tinogona kubatsirika tikatsvaga mutambi wekumashure. Asi hazvisi nyore nekuti tina Konstantinos Mavropanos uyo ari kudzoka mushure mekumbokuvara. Tinodazve mutambi wekumberi, mumwe chete anokwanisa kutamba kumberi munzvimbo dzakasiyana.”   Paakabvunzwa kuti anoona Suarez achitamba sewinger, murairidzi wemaGunners uyu akawedzera kuti, “Ndipo paaitamba kwese, ndichimurairidza aitamba kurudyi kana kuruboshwe panzvimbo iyoyi.”
sports	Ndiyani Achatora Mukombe weCastle Premier Soccer League Pakati peCaps ne FC Platinum	Mhemberero yekutora mukombe weligi yanga yakarongwa nevatsigiri veCaps United yambomiswa kwete nekuda kwavo. Kunyange hazvo Caps United neMugovera yakarova Ngezi Platinum Stars 1-0, mhemberero yavo yakakanganiswa neFC Platinum iyo yakadambura Highlanders 3-0 ndokuramba ichikwikwidza nemaGreen Machine pamukombe weCastle Lager Premier Soccer League. MaGreen Machine aitarisira kutora mukombe nekurova Ngezi Platinum Stars, vachitarisirawo panguva imwecheteyo kuti FC Platinum yaiita mangange kana kurohwa neHighlanders, izvo zvakaramba kuitika. Kwasara mutambo mumwe chete, zvikwata zviviri izvi zvasiyana nemaponzi maviri chete, Caps United iine mapoinzi makumi matanhanhu, FC Platinum ichitevera nemaponzi makumi mashanu nemasere. Makundano aya ari kupera svondo rino apo Caps United iri kusangana neChapungu kuAscot Stadium panguva imwecheteyo Kugona Kunenge Kudada iri kutamba neTsholotsho Pirates kuLuveve. Mitambo iyi yakaoma zvikuru sezvo Chapungu neTsholotsho Pirates dziri kurwira kuramba dziri muPremier Soccer League mwaka unotevera. Murairidzi weNgezi Platinum Stars Tonderayi Ndiraya anoti makundano aya asvika pakaoma asi semaonero ake, Caps United iri pamberi zvishoma mukuenda mumitambo wekupedzisira. Mutambi weCaps United Ronald Pfumbidzai anoti mumitambo yekugumisira iyi havasi kuzotarisa kuti FC Platinum yatamba sei asi vachaona kuti vaita zvavanotarisirwa zvekurova Chapungu. Mumwe mutambi wemaKepekepe Phineas Bamusi anoti mukombe uri mumaoko avo asi vanofanira kuurwira zvakasimba. Mimwe mitambo yemuPSL yakapera seizvi….  Triangle 0 Dynamos 1 Tsholotso 1 Byo City 2 Mutare City 2 Harare City 2 Chicken Inn 1 Border Strikers 0 Hwange 0 Chapungu 0 ZPC Kariba 0 How Mine 0  Mighty Warriors Chikwata chenyika chevanhukadzi chemaMighty Warriors chakatanga makundano acho eAfrica Women’s Cup of Nations zvakanaka mushure mekuita mangange 0-0 neSouth Africa. MaMighty Warriors anofanira kukunda Egypt nemusi weChipiri kuti vasimbise mukana wavo wekusvika muma semi fainari emakundano aya. Mutambo weZimbabwe wekugumisira mugungano iri uriko musi weChishanu neCameroon. Sachigaro weCAPS Omiswa Basa Mune imwewo nyaya. VeZIFA vamisa basa sachigaro weCaps United VaLewis Uriri avo vari kupomerwa mhosva yekushevedzera musangano wezvikwata zvePSL usina kutenderwa neveZifa. VaUriri vanonzi vakashevedzera musangano uyu musi wa 29 Gumiguru apo vanonzi vakafurira zvikwata zvenhabvu yepamusoro izvi kuramba chisungo cheZIFA Assembly chekuti muPSL mubude zvikwata zvina. Gwaro rakabva kuZifa rinoti kutanga nemusi weMuvhuro uno VaUriri havachatenderwi kuve nechekuitita nezvemutambo wenhabvu muZimbabwe. Studio Seven haina kukwanisa kunzwa kuna VaUriri kuti vanoti chii nezvenyaya iyi. Svondo rapera, veZifa vakamisa basa sachigaro wePSL VaPeter Dube pamwe naChief Executive Officer weHighlanders VaNdumiso Gumede vachipomerwa mhosva dzakasiyana siyana. No media source currently available  
sports	Upenyu mberi, mitambo mumashure: PSL	SANGANO rePremier Soccer League rinoti harizive kuti nhabvu ichatambwa here mwaka uno wa2020 sezvo iye zvino isiri nguva yekufunga zvemutambo, asi kuchengetedza utano neupenyu hwevanhu.   Kare mwaka wenhabvu unozivikanwa uchitanga kupera kwaKurume kana kutanga kwaKubvumbi.   Asi mitambo yegore rino yakambomiswa senzira yekutevedzera gwara rakatarwa nemutungamiri wenyika President Mnangagwa rekuti vanhu vose vasaungane uye vagare kudzimba senzira yekudzivirira kutapurirana nekupararira kwechirwere cheCovid-19 icho chinokonzerwa neutachiona hunodaidzwa kuti coronavirus.   Zvichitevera kuwedzerwa kwakaita mazuva e“lockdown” nemutungamiri wenyika svondo rino, mutauriri wePSL, Kudzai Bare anoti ino haisi nguva yekumbofunga zvekuti nhabvu inotanga riinhi sezvo vanhu vari kubatwa nechirwere cheCovid-19 uye vamwe vachifa nacho.   “Isu tiri kutevedzera danho rakatorwa nemutungamiri wenyika President Emmerson Mnangagwa rinoti vanhu vasaungane uye vagare kudzimba dzavo senzira yekuderedza kupararira kwechirwere checoronavirus.   “Vanhu vari kufa nechirwere ichi saka zvakakosha kuti veruzhinji vagare vakachengetedzeka nguva dzose kuitira kuti Covid-19 isapararire. Isu sePSL, hatikwanise kutaura nezvekutanga kwenhabvu iye zvino nemamiriro akaita nyika nekuda kwecoronavirus, chikuru kuti vanhu vachengetedzeke nguva dzose,” anodaro.   Anoenderera achiti kana chirwere ichi chapera, ndipo pavachazoronga kuti nhabvu inotanga here uye vanenge vachitarisa nepanenge pava nenguva.   “Kana lockdown yapera uye pava nehumboo hwekuti chirwere checoronavirus hakuchisina, ndipo tinotanga kuronga kuti mitambo ichitanga, asiwo tichatarisa kuti gore rinenge rafamba zvakadii.   “Iye zvino tinongokurudzira vanhu kuti ngavange vakachengetedzeka nguva dzose vari mumba, vasafunge zvenhabvu. Upenyu ndihwo hwakakosha nguva dzose,” anodaro.   Zviri kuitwa nePSL izvi ndizvo zviri kumamwe masangano enhabvu pasi rose uko mitambo yakamira kutambwa.
sports	World Cup Russia fixtures	Chikumi Russia vs Saudi Arabia (Group A) – Moscow (Luzhniki) – 4pm – ITV   Chishanu 15 Chikumi Egypt vs Uruguay (Group A) – Ekaterinburg – 1pm – BBC Morocco vs Iran (Group B) – St Petersburg – 4pm – ITV Portugal vs Spain (Group B) – Sochi – 7pm – BBC   Mugovera 16 Chikumi France vs Australia (Group C) – Kazan – 11am – BBC Argentina vs Iceland (Group D) – Moscow (Spartak) – 2pm – ITV Peru vs Denmark (Group C) – Saransk – 5pm – BBC Croatia vs Nigeria (Group D) – Kaliningrad – 8pm – ITV   Svondo 17 Chikumi Costa Rica vs Serbia (Group E) – Samara – 1pm – ITV Germany vs Mexico (Group F) – Moscow (Luzhniki) – 4pm – BBC Brazil vs Switzerland (Group E) – Rostov-on-Don – 7pm – ITV   Muvhuro 18 Chikumi Sweden vs South Korea (Group F) – Nizhny Novgorod – 1pm – ITV Belgium vs Panama (Group G) – Sochi – 4pm – BBC Tunisia vs England (Group G) – Volgograd – 7pm – BBC   Chipiri 19 Chikumi Colombia vs Japan (Group H) – Saransk – 1pm – BBC Poland vs Senegal (Group H) – Moscow (Spartak) – 4pm – ITV Russia vs Egypt (Group A) – St Petersburg – 7pm – BBC   Chitatu 20 Chikumi Portugal vs Morocco (Group B) – Moscow (Luzhniki) – 1pm – BBC Uruguay vs Saudi Arabia (Group A) – Rostov-on-Don – 4pm – BBC Iran vs Spain (Group B) – Kazan – 7pm – ITV   China 21 Chikumi Denmark vs Australia (Group C) – Samara – 1pm – ITV France vs Peru (Group C) – Ekaterinburg – 4pm – ITV Argentina vs Croatia (Group D) – Nizhny Novgorod – 7pm – BBC   Chishanu 22 Chikumi Brazil vs Costa Rica (Group E) – St Petersburg – 1pm – ITV Nigeria vs Iceland (Group D) – Volgograd – 4pm – BBC Serbia vs Switzerland (Group E) – Kaliningrad – 7pm – BBC   Mugovera 23 Chikumi Belgium vs Tunisia (Group G) – Moscow (Spartak) – 1pm – BBC South Korea vs Mexico (Group F) – Rostov-on-Don – 4pm – ITV Germany v Sweden (Group F) – Sochi – 7pm – ITV   Svondo 24 Chikumi England vs Panama (Group G) – Nizhny Novgorod – 1pm – BBC Japan vs Senegal (Group H) – Ekaterinburg – 4pm – BBC Poland vs Colombia (Group H) – Kazan – 7pm – ITV   Muvhuro 25 Chikumi Uruguay vs Russia (Group A) – Samara – 3pm – ITV Saudi Arabia vs Egypt (Group A) – Volgograd – 3pm – ITV Spain vs Morocco (Group B) – Kaliningrad – 7pm- BBC Iran vs Portugal (Group B) – Saransk – 7pm – BBC   Chipiri 26 Chikumi Denmark vs France (Group C) – Moscow (Luzhniki) – 3pm – ITV Australia vs Peru (Group C) – Sochi – 3pm – ITV Nigeria vs Argentina (Group D) – St Petersburg – 7pm – BBC Iceland vs Croatia (Group D) – Rostov-on-Don – 7pm – BBC   Chitatu 27 Chikumi South Korea vs Germany (Group F) – Kazan – 3pm – BBC Mexico vs Sweden (Group F) – Ekaterinburg – 3pm – BBC Serbia vs Brazil (Group E) – Moscow (Spartak) – 7pm – ITV Switzerland vs Costa Rica (Group E) – Nizhny Novgorod – 7pm – ITV   China 28 Chikumi Japan vs Poland (Group H) – Volgograd – 3pm – BBC Senegal vs Colombia (Group H) – Samara – 3pm – BBC England vs Belgium (Group G) – Kaliningrad – 7pm – ITV Panama vs Tunisia (Group G) – Saransk – 7pm – ITV
sports	Barcelona yotenga Martial	kugadzirira mari inosvika 60 miriyoni paunzi yekutenga mutambi weManchester United, Anthony Martial.   Martial zvinonzi haasi kufara kuOld Trafford uye hurukuro dzekuwedzera imwe kondirakiti yake hadzisi kufamba nekuda kwekushaya mikana yekutamba yakawanda muchikwata chaJose Mourinho. Kondirakiti yake yaanayo parizvino ichapera mugore ra2019, asi ine chimwe chibvumirano chekuti inogona kuwedzerwa rimwe gore pamusoro.   Kubva Alexis Sanchez auya kuchikwata ichi muna Ndira, Martial haasati ambonwisa, angotamba mitambo mina chete inosanganisira uyo vakakundwa neTootenham pamwe neNewcastle uye akazoburitswa angotamba maminitsi 64 chete apo vakasangana neChelsea. Martial anonzi haana kufara paakaudzwa kuti ave kuchinja nzvimbo yekutambira zvichitevera kuuya kwakaita Senchez kuchikwata ichi.   Barcelona yaida kutenga Martial mwaka uno  ndokuzosarudza kutenga Ousmane Dembele kubva kuBorrusia Dortmund, asi inogona kuzodzokera mutambi uyu panopera mwaka uno.   Barcelona ine chivimbo chekuti inogona kutenga mutambi weFrance – Antoine Griezmann – kubva kuAtletci Madrid uye inonzi iri kuongorora Ryan Sessgnon weFulham. – SportsMail Football
sports	McGregor, Nurmagomedoc votatsurana	mutambo weMMA, Robin Black, anoti anofunga kuti Conor McGregor achasendeka kukwikwidza mumutambo uyu, asi hunge akakundwa naKhabib Nurmagomedoc kumutambo weUFC 229.   McGregor ari kutarisirwa kuti ndiye achakundwa mutambo uyu sekutaura kwevanobhejesa mitambo.   Mari iri kuiswa panaMcGregor yakawandisa pane iri kubhejwa panaNurmagomedov wekuRussia uyo waachasangana naye kuLas vegas muna Gumiguru.   Black anoti anofunga kuti mutambo uyu uchave mukuru kuvatambi vese nekuti hapana anoda kukundwa.   “Kunyangwe pane zvakawanda zvekuhwina mumutambo uyu, zvakawanda zvavacharuzawo zvakare. Nekuti kana McGregor akakundwa, mumaonero angu, achasendeka kukwikwidza mumutambo uyu. Kana McGregor akakundwa chete, hatichamuone mumutambo uyu zvakare.   “Kana Khabib akakundwa mutambo uyu, haangorase nhorowondo yake yekusakundwa kwete, asi kukundwa nemunhu akaita saMcGregor hakumbomufadze, apo morari yange yakasimudzwa yemutambo uyu. Kukundwa uku hakumbomuitire zvakanaka kunoshandura zvakawanda,” akadaro. – Sportsmail MMA
sports	Hatizi DeMbare: FC Platinum	SHASHA yeCastle Premiership FC Platinum inoti vatsigiri venhabvu kana vaongorori vemutambo uyu  ngavasafananidze chikwata chavo neDynamos iyo yakasvika kufainari yemutambo weCAF Champions League mugore ra1998.   Zvikuru zvange zvichitarisirwa kubva kuFC Platinum gore rino apo yakabudirira kupinda mumagroup-stages eCAF Champions League ayo anozivikanwa semini-league, kekutanga munhorowondo yechikwata ichi.   Asi isati yambosvika kure, FC Platinum yakatoburitswa mumumakwishu aya zvichitevera kutadza kwayakaita kuhwina kana mutambo mumwe chete zvawo muboka rayo muGroup B kubva mumitambo mina yayatamba.   Iye zvino FC Platinum yasarirwa nemitambo miviri chete neOrlando Pirates pamwe neEsperance of Tunisia uye kunyangwe ikaihwina hazvichabatsire chinhu.   Munhorowondo yenhabvu yemuno, chikwata cheDynamos ndicho chega chakakwanisa kuita zvinorova mumutambo uyu izvo zvakachiona chichisvika kufainari mugore ra1996 uye ikazombosvika kumasemi-fainari muna 2007.   Zvimwe zvikwata zvinosanganisira FC Platinum zviri kukundikana kutevera mumatsimba eDeMbare.   Muhurukuro neKwayedza, mukushi wemashoko weFC Platinum – Chido Chizondo – anoti zvikwata hazvifanane uye ivo pavakasvika mumakwishu aya vanofara napo nekuti ndipo pavaishuvira kusvika.   “Musatifananidze neDynamos isu, pedu patakasvika ndipo chaipo pataida kusvika. Chikuru chamunofanirwa kuziva ndechekuti isu tave nemakore 11 tapinda muPremier League saka hamungatienzanise nanaDynamos vagara kwemakore akawanda.   “Tichiri kudzidza uye tinovimba kuti patichadzoka tinogona kusvika pane chimwe chinhanho,” anodaro Chizondo.   Achibvunzwa neKwayedza kuti anonzwa sei sezvo chikwata chavo chakatadza kuhwinha kana mutambo mumwe chete, Chizondo anoti,  “Patakatosvika zvakatoringana zvakadaro nekuti isu chataingoda chete kusvika kumagroup-stages emutambo uyu, zvimwe zvese zvaizouya ibhonasi.   “Patakahwina tikiti rekukwikwidza mumakwishu aya takazviudza sechikwata kuti chatinoda kupinda mumagroup-stages ayo anozivikanwa semini-league chete. Saka sechikwata takasvika pataida kusvika, zvimwe zvese hazvisisina basa. Kana tikazodzoka mwaka unotevera tinenge tave kutarisa zvimwe zvatinoda kuti zviitike,” anodaro Chizondo.   Zvisinei, shasha yekuongorora nhabvu ari mutsigiri mukuru wemutambo uyu, Chris ‘Romario’ Musekiwa, anoti FC Platinum ichiri kudzidza nezvemutambo uyu.   “Champions League ave makata, saka sechikwata munofanirwa kugadzirira zvakasimba.   “Mumaonero angu, FC Platinum iri pakudzidza nezvemutambo uyu saka vanoda kupihwa nguva uye ivo ngavagadzirire sechikwata nekuti zvinosuwisa kuti mumitambo yavatamba votadza kunwisa kamwe chete zvako.   “Ivo sechikwata vanofanirwa kuita vachibvunzawo kune zvimwe zvikwata zvakaita seDynamos kuti vakasvika sei kufainari, vonzwa mazano ayo andinoona kuti anogona kuvabatsira,” anodaro Musekiwa.   Mutambo unotevera weFC Platinum mumakwishu aya, ichatamba svondo rinotevera apo iri kunanga kuSouth Africa kunotamba neOrlando Pirates yozopedzisa svondo rinozotevera paichasangana neEsperance muno.
