category	headline	text
health	COIVD19 emati makasi na Madagascar ata nkisi ya Artemisia esalamaki kuna	Bakoni bayebani kozala na COVID19 bakomi koleka 10.000 mpe tuku libwa na misato bakufi na Madagascar mboka eye esakolaki ete ezwaki mono mokobikisa. Bakonzi ba Madagascar babongoli libando lya masano na esika ya kopesa lisali na babeli mpo motango momati. Kati na bato 300 to 400 bazali kozwa yango mokolo na mokolo. Yango ezali mbala misato motango mozalaki mposo misato mileki. Ministre ya mambi ma Bokonongono atindi mikanda ya basungi ba molongo mpo na lisalisi lya lombango. Makambo mingi mazangaki koyebana na misala ya ministère ya bokonongono. Nzokande, mokonzi ya Madagascar Andry Rojoelina alakisaki na mokili mobimba na avril mono na nkombo ya CVO mosalami na Artemisia mpe alobaki ete ebikisaka bato. CDC (misala ya Amerika mitalaka bokono) mpe OMS (Mabongisi ma malongo mpo na bokolongono) epesa eyano moko te mpo na mono moye. Na RDC, Dr. Jérôme Munyangi mpe azali nanu kosala boluki likolo na mono mosusu ekokoka kobisa COVID19 wuta Kinshasa.
health	Moto wa yambo azwami na Coronavirus na Afrique du Sud	"Président Cyril Ramaphosa alobi ete moto wa yambo azwami na bokono bwa Coronavirus na Afrique du Sud kasi asengi bana mboka mpe bavandi ya mboka na ye kobanga te. ""Ministre ya bokolongono abengaki nga mpe ayebisi nga ete NICD (National Intitute for Communicable Diseases) endimi ete Afrique du Sud ezwi moto wa yango na Coronavirus,"" esakoli M. Ramaphosa na libanda ya mpepo. Ezali elenge mobali ya mibu 38 oyo awutaki Italie. Moto yango akendaki koluka lisungi na lopitalo ya Kwa-Zulu Natal province le 3 mars mpo na mutu mpasi, kuna bokono bwa corovirus bondimamaki nsima ba examens ya makasi. Elongo na mwasi wa ye bazalaki kati bato zomi baye bawutaki Italie le 1er mars. Topesi sango na lombango mpo ete bato babanga te kasi bamibongisa soki bamoni moto na bilembo biye baluka na lombango lisungi ya minganga, eyebisi M. Ramaphosa. Président Ramaphosa alobi mboka na ye elakisi ete emilengeli mpe ekokoba komilengele mpo kobundisa bokono boye. Coronavirus ya mbala oyo ebandaki na Chine na sanza ya zomi na mibale kasi epanzani na lobango na mokili mobimba. Bato 90.000 bazwi na mokili mobimba kasi mingi koleka na Chine mpe bato 3.000 bakufi na yango. Na Afrika esi ekomi na Egypte, Maroc, Algérie, Tunisie, Sénégal, Nigeria mpe sika na Afrique du Sud. Coronavirus ekomi nanu te na ekolo Congo démocratique, kasi ba Chinois banei bawutaki mboka na bango kala mingi te batiyami na botalami mpe pembeni kati na Tshikapa mpe na Kananga, na etuka ya Kasaï. Mokambi ya etuka ya Kasaï Dieudonné Pieme ayebisi VOA Lingala ete bamoni nde na malaria. Nzoka na bakonzi ya Congo-Brazzaville ete baokityami na quarantaine bato banso bakowuta mobembo na France, Italie, Chine, Coréee du Sud mpe Iran, esika wapi coronavirus ezwi bato mingi mpe ebomi mingi."
health	Malaria ebomi bato na Burundi lokola Ebola na RDC	"Bato koleka1.800 bakufi na malaria na Burundi banda mobu mobandaki, motango mokakani na moye ya Ebola na Congo démocratique, eyebisi OCHA, Mabonigisi ya Nations unies ya kotala ba affaires humanitres. Banda ebandeli ya mobu, motango ya baye bazuwi bokono boye mozali 5.738.661 mpe bato 1.801 bakufi, elobi rapport ya OCHA. Nzokande, Burundi ezalaka na bato millions 11.5. OCHA elobi ete malaria ekomi lokola épidémie na Burundi banda ebandeli ya sanza ya mitano kasi gouvernement eboyi kondima yango ata ya mabongisi ya molongo balakisi bosengi boye bozali. Na mposo ya le 15 juillet kino le 21 juillet 2019, ""bato 152.243 bazwamaki na malaria. Kati na bango bato 65 nde bakufaki na ba districts 39 ya bokolongono likolo ya 46 districts ya bokolongono ya Burundi,"" elobi OCHA. Yango ezali bobakisami ya 164% ya motango ya baye bazuwani na bokono boye. Nzokande bokono ya Ebola esili koboma, na mobu moko, koleka bato 1.800 na Congo démocratique, mboka ezwami nzinga nzinga. "
health	Ebola etikali urgence internationale mpo na sanza misatu	OMS (Mabongisi ya molongo mpo bokolongono) etiki bokono bwa Ebola na RDC lokola urgence internationale mpo na sanza misato, nsima bokutani ya ba experts mercredi na Genève na Suisse. Mokambi ya OMS, Tedros Adhanom Gebreyesus alobi ata motango ya bato bazali kozwa bokono mokiti mingi Ebola na ekolo Congo démocratique esengeli azala nanu urgence internationale. Ayebisi ete kino ata moto moko te akozwama na bokono bwa Ebola na etuka ya mpasi mpe ezangi kimya na monyele ya RDC, likama ya kozwa épidémie ya monene lizali nanu. Kolanda OMS, esengeli mikolo 42 mpo ete elonga esakolama likolo na Ebola nsima na moto moko te kozwama na yango. Ebola ebandaki na monyele ya RDC na août 2018, mboka Mangina. Ezali kongala na Nord-Kivu mpe na Ituri. Bato 2.300 bakufi na yango. M. Gebreyesus akoli ete azali kokita na Kinshasa o'mokolo ya jeudi. Akokutana na président Félix Tshisekedi mpo na kosolola yango.
health	Zuzi Yanyi akufaki na traumatisme crânien	"Zuzi Raphaël Yanyi akufaki na traumatisme crânien (mpota kati na moto), elobi vice-premier ministre mpe ministre ya misala mya Bosembo ya RDC, Célestin Tunda ya Kasende. ""Ntina ya yambo ya liwa lya zuzi Yanyi ezali mpota kati na moto eye ewutaki na bibotu (coups) azwaki, mingi mpeza na esika ya botawu ya mokuwa ya bongo,"" elobi ministre Célestin Tunda. ""Ntango mosusu zuzi (Yanyi) azwaki bibotu biye bimemaki mpota na motu. Makila makangamaki kati na mokuwa ya motu mpe yango nde ememaki na bokati motema,"" elobi ministre Tunda. Ministre ya mambi ma Bosembo abakisi ete ""substance toxique"" (biloko ya mabe) bimonanaki mpe na nzota ya zuzi Yanyi. ""Kolanda autopsie, makambo maye masalamaki kala mpe makangami mpeza te na ntana ya liwa lya ye,"" ebakisi ministre Tunda. Abakisi ete enketi mosusu ya bozindo esengeli kosamalama. Mokambi ya ministère ya mambi ma Bosembo abeti sete ete médecin légiste principal ya lopitalo monene ya Kinshasa (ex Mama Yemo) nde apesi bilembo biye. Monganga yango azali mpe molakisi na université na faculté ya médecine ya Kinshasa. Bilembo byango bindimami mpe na nganga ya boyebi (expert) indépendant médecin légiste ya MONUSCO (Misala ya Nations unies na RDC). Zuzi Raphael Yanyi Ovungu abandaki kokamba bosambisami bwa Vital Kamerhe, Sammih Jamal mpe Jeanot Muhima mpo na mikolo nkama ya bokonzi ya président Tshisekedi. Akufaki na mbalakaka le 27 mai 2020 mokolo nsima na audience. Zuzi mosusu atiamaki na esika na ye mpe akopesa ekatali le 20 juin."
politics	Tshisekedi atie Léon de Saint Moulin na molongo ya ba héros nationaux Kabila-Lumumba	Nkondo Sango Léon de Saint Moulin atombolami o’molongo ya ordre national des héros nationaux Kabila-Lumumba to ya bilombe ya ekolo Kabila-Lumumba. Ezali mokano ya mokonzi ya mboka Félix Tshisekedi, eyebisi ministre ya kelasi ya likolo mpe université. Ministre Thomas Luhaka alimboli ete kufa ya sango Léon de Saint Moulin likozangisa ekolo Congo démocratique makambo mingi mpe llizali mawa mingi na mpo na mboka eye. Nkondo Léon de Saint Moulin awaki o’mokolo ya le 24 octobre moleki. Alekisaki ntango mingi ya bomoi na ye na Congo démocratique esika wapi asalaki mosala ya kisango mpe atangisaki na keleasi ya likolo. Akoma buku ebele. Na testament na ye asengaki akundama na mabele ya Congo democratique. Nkondo sango Léon de Saint Moulin akundami na Kimwenza na lopando ya ba nganga Nzambe nsima na misa mikambamaki na cardinal Fridolin Ambongo na cathédrale Notre-Dame ya Lingwala, na Kinshasa.
politics	25 opposants rwandais bakosambisama mpo na koluka kokwesa Kagame uto RDC	"Tibunal ya mampinga ya Rwanda endimi kosambisa bato 25 ya lingomba ya politiki ya opposition RNC, bafundami mpo koluka kokweyisa bokonzi ya president Paul Kagame kowuta na mabela ya Congo democratique. Bato baye bakoki kozwa etumbu ya boloko ya tuku mibale na mitano. Bazalaki kala baye ya M. Kagame kasi bakima mboka mpe basala lingomba Congrès national rwandais (RNC). ""Bafundami mpo na koluka kokweyisa mbulamatari na nzela ya minduki mpe na lisungi ya mboka ya bapaya na ntina ya kosala bituma,"" esakoli bazuzi. Bayike kati na bakangami baye bazwamaki na bitumba makasi na RDC, elobi bakambi ya tribunal. Basusu bamizongisaki na maboko ya Monusco (mission ya ONU na RDC). Misato kati na bango balobi ete bazali bato ya Burundi, mibale ya Ouganda mpe moko ya Malawi. Basambaki na bozangi basambeli. Moko na bakambi ya tribunal alobaki mokambi ya kala ya mampinga ya Rwanda, Faustin Kayumba Nyamwasa, moko na bakeli ya RNC, nde akotisaki bango na lingomba liye. F. Kayumba akimaka mboka na ye na 2010 mpe abombamaki na Afrique du Sud (Afrika ya ngele) epayi wapi abika ntango balukaki koboma ye mbala mingi. F. Kayumba akelaka RNC elongo na Patrick Karegeya, mokonzi ya kala ya misala ya bokengi ya Rwanda, oyo bamobomaki na baye bayebana te na 2014 na Johannesburg, na Afrika ya ngele."
politics	Ba avocats basengi bolukisami ya Kalev Mutondo bosukisama	Basambeli ba Kalev Mutondo mokambi ya ANR misala mya bokengi mya RDC basengi na procureur général na Cour constitutionnel mpe mokambi ya Conseil supérieur ya magistrature kosukisa bolukisami ya client na bango. Balobi na mokanda batindeli ete makambo Kalev Mutondo afundami na yango masi masambima mpe matikama mpo bilembo bizalaki te. Mpona maye manso maye, totondi yo botondi na kopesa mitindo ete mokanda ya kokanga ye mpe mokanda ya boluki ye ebimaki mpo na client nab iso elongolama mpe client nab iso azongela bonsomi bwa ye ya kotambola mpe amilakisa na misala mya bosembo ya mboka na ye, lokola Buku likonzi mpe mibeko milobi, ekomi basambele baye ya cabinet Mbere Moba & Associés. Basamebli bango bakundoli lisusu ete mokambi ya sika ya ANR apesi ndingisa te ete Kalev Mutondo ayanola na bazuzi, lokola mobeko mosengi. Kalev Mutondo amonanaka lisusu wuto pene na mposos mpo parquet ya Cour d’appel ebimisaki mokanda ya kolukisa mpe kokanga ye. Ayanolaki te mbala mibale na bobengisami ya magistrat. Asengaki bolongalami ya dossier na maboko ya magistrat Robert Kumbu Phanzu oyo azali kokoba kolukisa ye na bobuki mibeko. Ba avocats baye balobi akoki kosambima te na makambo moko wana mbala mibale.
politics	Lisa Peterson alobi USA ezali kosunga mpo mapponami masalama na 2023	"Etats-Unis elaki kopesa maboko na maponami masengeli kosalama na 2023 na Ekolo Congo démocratique, mpo ete mazala na ntango, malamu, na pole mpe na bonsomi ya bato, elaki Sous secretaire adjointe Lisa Peterson na suka ya mobembo mwa ye na RDC. Mme Peterson asukisi vendredi mobembo ya mikolo minei na RDC. Mobembo yango mozalaki ya masolo ma yambo kati na Etats-Unis na RDC mpo etali makoki ma bomoto mpe démocratie. ""Tozali kosala ete maponami ma 2023 masalama na ntango, mazala malamu, ya sembo mpe ya démocratique. Nazali na masolo maye makoki kopesa nzela ete bato bayokana mpe totala ndenge ya kosunga bato bakozala na maponami mango,"" elimboli Mme Peterson na bokutani na bapanzi sango. Mme Peterson alobi asololi na baye ya mbulamatari, ya opposition mpe ya société civile mpo na yango. Kolanda maloba ma ye, Etats-Unis elaki mpe kotia mopesi toli ya lokumu mpo na kopesa maboko na mampinga ma Ekolo Congo démocratique mpo na matali sembo. Mme Peterson alobi mpe ete Etats-Unis ekosunga na linaka lya million moko ya ba dollars ya Bureau ya mambi ma molongo mpo na ba stupéfiants (bangi na biloko ya lolenge wana) mpe na botiami na mosala ya mibeko (NL) mpo na kosunga police. ."
politics	Bikolo bya CEEAC bakotinda basoda na Centrafrique mpe bipesi maboko na maponami ma dimanche	"Bakonzi ba bikolo bya CEEAC (Lisanga lya nkita lya bikolo bya Afrika ya kati kati) bakati ete bakotinda basoda na Centrafrique (RCA) mpe bazali kopesa maboko na maponami ma mokolo mwa eyenga na mboka eye. Félix Tshiksekedi ya RDC, Evariste Ndayishimiye ya Burundi na Teodoro Obiang ya Guinée Equatoriale basanganaki na visioconférence na bokambami ya Denis Sassou N’Guesso ya Congo- Brazzaville, motambwisi ya CEEAC, mpo na likambo yango. ""Likita lisengi bokobi bwa misala mya maponami mazali kosalama mpe lisengi bana ba Centrafrique kokende ebele na maponami lobi le 27 décembre,"" elobi liyebisi lisukisi bokutani ya bakonzi ya bikolo ya CEEAC. Bakonzi baye bapameli na makasi nyonso bitumba bizangisi bomoi na ba soda basato ya Burundi ya misala mya ONU na Centrafrique (Minusca), ebakisi liyebisi. Basimba minduki basangani kati na CPC (Coalition des patrioites Centrafricains) bazali kosenga bopusi na maponami. Président Faustin Archange Touadera ya Centrafrique na mbulamatari bazali kolakisa mosapi na mokonzi ya kala François Bozize mpe kofunda ye na koluka kozwa bokonzi na coup d’Etat. Misala mya maponami mpe bazuzi balongolakai nkomba ya M. Bozize na maponami mpo balabi akokisi te maye mibeko misengi. Russie etindaki basoda kotangisa mampinga ya Centrafrique mpe Rwanda mpe etindaki basoda ba yango 300 na Minusca. Etats-Unis esengaki Russie kolimbola mpo na nini etinadaki ba soda baye. Bikolo bya CEEAC bilobelaki mpe embargo (bopekisi) ya kosomba minduki ya ONU na Centrafrique. Mpo na bango, yango ezali ebaka na ya mokonzi ya Centraqieu na kokamba ekolo malamu."
politics	Tshisekedi asengi bana ya Kivu kozongela bilanga na Bukavu	"Na lisikuli na ye liboso ya bituluku ya bato na place ya Indépendance na Bukavu, na Sud-Kivu esika akomaki nsima na nzaka, président Félix Tshisekedi asengi na bana ya Kivu bazongela bilanga. M. Tshisekedi alobi ete alingi ete RDC efulukisama na lolenge ya kopesa ndakisa, mingi mpenza na nzela ya bilanga. ""Ntango ya Zaïre, etuka na biso eye, kala ezalaki Grand Kivu, eyebanaki lokola ‘grenier’ (esika ya kobomba bilona). Lelo etikala ‘grenier’ kaka ya nkmbo. Kivu ezali na mabele ya malamu koleka mpo bilona na ekolo mobimba. Likolo ya Kivu, mboka na biso mobimba ya Congo démocratique ekoki komileyisa mpe komileyisa malamu mpenza,"" elobi M. Tshisekedi. Mwana mbola Tshisekedi alobi ""esengeli bana ya RDC batala bilanga lokola eloko ya pamba te mpo yango ekoki kopesa misala mpe makoki mingi"". Mpo na M. Tshisekedi, mikakatano misusu mizali kati na myango mayi na lotiliki. Mokonzi ya RDC alobi ete azali kosala makasi mpo Sud-Kivu lokola bituka bisusu bizwa mayi na lotiliki. Asakoli ete misala ya botongi ya phase 3 ya barrage Ruzizi ezali kosalama mpo na kopesa bato mingi motiliki mpe mayi. M. Tshisekedi akomi na Bukavu, na Sud-Kivu mpo na bofungolami ya Laboratoire ya bobongoli ya bisaleli ya milona na Kalambo. Lobi mokolo ya mibale, akoyamba bakonzi ya bikolo ebele mpo na bofungolami ya Laboratoire yango. Bakonzi ya bikolo ebele lokola Paul Kagame ya Rwanda, Pierre Nkurunziza ya Burundi mpe Uhuru Kenyatta ya Kenya bakozala wana. Bakonzi ya kala ya bikolo misusu lokolo Joseph Kabila ya RDC na Olusengun Obasanjo mpe bakozala wana. "
politics	Dr. Oly ilunga asimbami na police	Dr. Oly Ilunga, ministre ya kala ya bokolongono bwa nzorto ya Congo démocratique asimbami na police, eyebisi bakambi ya Police nationale ya ekolo eye (PNC). Bakonzi ya police balobi ete Dr. Oly Ilunga amilengelaki mpo na kokima na Congo-Brazzaville wuta Kongo central esika wapi bakangaki ye na appartement moko. “Akotindama o’mokolo mwa yambo le 16 septembre 2019 na parquet général ya Cour ya cassation,” ekomi PNC na liyebisi likomelali VOA Lingala. Sanza moko ekoki te, ministre ya kala ya bokolongono abengamaki na coordination nationale ya PNC, mpo na mbeba na bosaleli mosolo mopesamaki mpo na bokono bwa Ebola. Bakambi ya police balobi ete nsima na koyokami ya Dr. Ilunga na police judiciaire, bakanisaki ete akokima te. “Kasi sango ekomelaki police elakisi ete alimwaki na makanisi ya kokima na Congo-Brazzaville kowuta na Kongo central na ntina ya komilongola na bolandami na ye na misala ya bosembo,” elobi PNC. Dr. Ilunga atikaki mosala sanza mibale mileki nsima na botiyami na mosala na président Félix Tshisekedi ya Dr. Muyembe mpo na kokamba cellule technique ya bitumba na Ebola. Dr. Ilunga mpe atelemelaki moko na mangwele ya Ebola.
politics	"Tshisekedi akebisi bayi mbulamatari ya ba ""warriors"" kolanda ba ""autorités morales"" na bango"	"Président Félix Tshisekedi asengi na bayi mbulamatari kolanda nzela atiaki mpo na politki na ye kasi koboya kotosa ba ""autorités morales"" to bakambi mangomba epayi wapi bawuta. M. Tshisekedi alobi yango na likindo ya mbulamatari ya Ekolo Congo démocratique ebandi o'mokolo mwa minei na Kempisky Fleuve Congo H֧ôtel na Kinshasa. Mokonzi ya RDC azongisi na mayele ya bayi mbulamatari ya babundi to ""gouvernements de Wariors"" lokola abengaki bango na libandela lya mosala na bango, ete esengeli basala mosala na bomoko mpo na bolamu ya mboka. M. Tshisekedi akebisi ba ministres na mpe bayi mbulamatari banso na kolanda ba autorités morales to bakambi ya mangambo epayi ba wuta to baye banso bakoluka kotelemela politki na ye ya ""le Peuple d’abord"" to bana mboka yambo. Likindo lya lizali kosalama pene na sanza minei wuto mbulamatari ekambami na Ministre wa Yambo Jean-Michel Sama Lukonde etiamaki na esika. Bayi politiki baike balobi maloba ya mokonzi ya mbosa matali ete matata mazali kati liboke ""Union sacrée"" eye ekalamaki nsima na bokabwani ya majorité CACH (ya mokonzi mboka) na FCC ya mokonzi ya kala Joseph Kabila). "
politics	Roger Lumbala akangami na Paris mpo na mbeba ntango ya bitumba na Ituri	"Roger Lumbala, mokambi ya RCD-N (Rassembment congolais pour la démocratie nationale) moko na mangomba ya basimba minduki ya kala, akangami na Paris mpo na mbeba ya bomoto na bitumba ya 2002. Parquet national antiterroriste ya France elobi akangamaki samedi. ""Ezali bolandelami bosalami na nzela ya rapport Mapping ya ONU etali mbeba ya makasi ya makoki ma bomoto mpe makoki ma bomoto ya molongo (droit international humanitaire) esalamaki kati na mars 1993 mpe juin 2003 (na RDC), elakisi liyebisi lya parquet yango. M. Lumbala amemamaki na bazuzi na kofundama na kozala na mbeba ya bomoto mpe kati na lingomba likelamaki na ntina ya kosala mbeba yango na bitumba bibengamaki 'Effacer le tableau',"" elobi parquet . Rapport mapping ya ONU ebimisamaki na 2010 mpe etangaki koleka mbeba 600 kati na bitumba mibale misalamaki na 1996-1998 mpe 1998-2003. RCD-N efundamaka na kozwa basi na makasi, koboma bato pamba pamba, komema bato, kokata bato mpe kolya bato na bitumba ezalaki kosala wuto 1998 na Ituri. M. Lumbala, na mibu 62, akomaka ministre na 2004-2005 na mbulamatari esalamaki nsima na dialogue ya Sun City. Misala mitala mbeba ya bomoto ya parquet ya Paris milobi mikangi ye mpo ya molongo mopesa yango mpifo ya kolandela makambo ma motindo ya boye. RCD-N esimbamaki na bayi Ouganda lokala MLC (Mouvement de libération du Congo) ya Jean-Pierre Bemba oyo atikamaki na CPI (Cour pénale internationale) na 2018 nsima na pene na mibu zomi ya boloko. MLC mpe efundamaka na makambo ma lolenge wana."
politics	Pentagone ekati malakisi ya basoda ya Mali mpo baike bazali na bokweyisi bokonzi ya IBK	"Petangone, ministère ya Défense ya Etats-Unis, ekati malakisi epasaka basoda ya Mali nsima sango elobi ete baike kati na basado baye bazali kati na baye babotoli bokonzi na Mali. ""Kino bolukiluki bokosila, malaksi masusu makopesama te na Mampinga ma Mali"" (Fama, Forces armées Maliennes), eyebisi VOA molobeli ya Pentagone, Lieutenant Colonel Anton T. Semelroth. Sango yango elobi ete colonel Assimi Goita azalaki kati basoda batombokaki mardi 18 aout 2020, bakangaki président Ibrahim Boubacar Keïta (IBK) elongo na bayi mbulamatari na bakambi basusu ya mampinga. IBK asakolaki, na bokangami, ete atiki bokonzi ntango azalaki nanu na mibu mibale mpo na kosilisa mandat na ye. Kolanda Pentangone, Col. Goita alandaki maetye ma U.S. Africa Command Flintlock, akendaki mpe na Florida (Etats-Unis) mpo na likindo lya mboka mibale (Mali-Amerika) na Université Speciale ya ba Operations. Col. Goita alandaki mpe mateya ma Program on Terrorism mpe Security Studies na College C. Marshall na centre européen na Allemagne. Président Donald Trump mpe mbulamatari ya Etats-Unis batelemelaki bokweyisami ya IBK mpe bazali kosenga bozongisami bwa ye na ebonga. CEDAO, lisanga lya bikolo ba Afrika ya west lokola mpe Union Africaine na Union européenne mpe bapameli yango mpe basengi bonzingi bwa IBK."
politics	Tshisekedi na Museveni bandimi kotonga pene na 1.200 kms ya nzela na mibu mibale	"Président Félix Tshisekedi na mokokani waye ya Ouganda bayokani mpo na kotonga pene na 1200 km ya nzela kati na bikolo mibale. Bakonzi babale baye balobi yango na liyebisi batie mokoloto o’mokolo mwa mposo na mobembo mwa M. Tshisekedi wa yambo na Ouganda. ""Basibamoni mpe bandimi kobanda kobongisa elongo nzela ya lotomo eye, na sanza tuku mibale na minei ekolanda : nzela ya Mpondwe-Beni (877 km), nzelaya Goli-Bunia (181 km) mpe nzela ya Bunagana-Rusthuru (24 km)"", elobi bakonzi babale na liyebisi. Bayokani mpo kasala elongo mpeza, na bikolo bisusu ya etuka ya Grands Lacs na ntina ya koluka eyano mpo na etali ba ""forces négatives"" mpe mangomba ya basimba minduki na etuka eye, mpe mingi mpenza na RDC. M. Museveni apesi longonya na bosengi ya RDC kokota na lisanga ya bikolo ya monyele ya Afrika."
politics	Vidiye Tshimanga mopesi toli ya lokumu ya kala ya Felix Tshisekedi oyo akangamaka mpo na kanyaka atikami.	Vidiye Tshimanga mopesi toli ya lokumu ya Felix Tshisekedi oyo akangamaka mikolo mileki mpo na kanyaka atikami na tribunal de paix ya Kinshasa-Gombe lelo mokolo mwa mitano esakoli mosambeli to avocat wa ye Me Clément Ilunga. Vidiye Tshimanga afundamaka mokolo mwa le 14 Novembre moleki nsima video moko eye ebimaka na réseaux-sociaux epayi wapi bato batyelaki ye motambo na na ko filmaka ye. Na kati ya video wana Vidiye tshimanga azalaki kosenga kanyaka na bato baye bakosaki ye ete bazali bayi mombongo baye balingi koya kosala mosala na bango na ekolo RDC. Afundama na kozala na makambo ya kanyaka, bozangi botosi na mokonzi wa ekolo mpe kosalela kozala mpene ya mokonzi mpo na koluka kosala makambo ma mayuya. Atyama na boloko mikolo motoba mpo na makambo maye nsima ye kotikama mpo na mwa tango moke. Kino sika, Mr. Tshimanga awanganaka kozala sima ya makambo maye, mpe asakola ete ezali nde banguna ba ye nde basalaki makambo maye mpo na kokweyisa ye.
politics	Bokutani ya bakonzi ba bikolo ba CIRGL mpo na RCA na Luanda	Bakambi ba bikolo ba etuka ya Grands Lacs to ya CIRGL bazali kokutana na Luanda na Angola mpo na matata na ekolo Centrafrique. Paul Kagame ya Rwanda, Denis Sassou N’Guesso ya Congo-Brazzaville, Faustin-Archange Touadera ya RCA bazali na likita lyango libengisamaki na Joao Lourenco mokonzi ya angola mpe mokambi ya ntango eye ya CIRGL. Bokutani bwango bolandi elonga ya M. Toudare na janvier eye mokonzi ya kala François na lingomba lya batomboki azali kokamba sika baboyui. Likita lyango lizali kosalama na bozangi mokonzi ya Tchad maréchal Idriss Deby oyo akufi mardi nsima na kozwa masasi na bitumba na bandongolo meso na pene na delo na Libye. Maréchal azalaka na masolo maleki mpo etali RCA. mpo na bokonzi mpe makasi ya mampinga ma ye pene na mboka eye ezali pene na Tchad. Pré Félix Tshisekedi ya RDC mpe mokambi ya ngonga eye ya Union africaine mpe azali te masolo mango.
politics	Matata kati na ba policiers na balandi ya Martin Fayulu	Mwa matata ezali liboso ya mapongo ya MLC (Mouvement pour la libération du Congo) mpe Ecide (Engagement pour la Citoyenneté et le Développement), mangomba maye masimbi Martin Fayulu. Bobendani ezali kati na baye ya bokengi mpe balandi ya Fayulu. Bapoliciers bapamzaki balandi ya Martin Fayulu liboso. Kasi balandi baye baonzgi. Kolanda banzeneneke (témoins), bato minei bakengemi mpe ba policiers bolongoli podium esika wapi Martin Fayulu esengelaki amata mpo na kopesa maloba na ye.  Bapanzi sango mpe batindikami na ba policiers na ntango makambo maye. Nzoka nde, Martin Fayulu aboyi mokano ya Cour constitutionnelle oyo esokoli mpo ya libela Félix Tshsiekedi lokola moponami ya présidentielle ya le 30 décembre moleki, na 38,57% kolonda bilembo CENI epesakai.
politics	Monusco ekokanga ba bureaux mpe antennes biyike mpo na mbongo ekiti	"Ba bureaux mpe ba antennes biyike ya Monusco bikokanga likolo na bokitisi mbongo ya budget mpo na eleko ekoya, eyebisi représentante ya kalaka mokonzi ya Nations unies na Congo démocratique, Mme Leila Zerrougui. Ba bureaux mpe ba antennes byango bizali na ouest (Matadi, Mbandaka, Bandundu et Mbuji-Mayi), na Katanga, sud-est (Lubumbashi mpe Kamina) mpe na nord-est, na Ituri (Dungu). Bokangami yango bokokende kino le 30 juin. ""Bazali na bosenga na biso mingi mpenza bisika biye ba groups armés bazali. Kuna nde tosengeli kozala,"" elobi Mme Zerrougui. Monusco ezali na RDC banda mibu 20. Elobaki soki bakokondisa budget ba kitisa yango na 100 millions ya ba dollars mpo na eleko ekokende banda le 1er juillet 2019 kino le 30 juin 2020."
politics	Hosni Moubarak mokonzi ya kala ya Egypte awei	"Mokonzi ya kala ya Egypte Hosni Moubarak akufi mardi na mibu 91 na hôpital militaire ya Caire. M. Moubarak akambaki Egypte na bokonzi ya makasi mibu 30. Akweyisamaki na 2011 na botelemeli bobengamaki na nkombo ya Printemps arabe, atiamaki na boloko kasi atikamaki nsima na mwa mbula. ""Raïs"" to ""Pharaon"" lokola abengamaka na bokonzi na ye, mokambi ya kala ya Egypte azwaki mwa nkwokoso ya bokolongo ya nzoto : dépression, cancer, maladie ya motema mpe ya mpema. Mwana wa ye Alaa Moubarak asakolaki ete tata w aye azwaki lipaso le 24 janvier eleki. Matanga ya mikolo misato mikosalama mpo na ye na Egypte. Hosni Moubarak asalaka mobembo na RDC (Zaïre, nkombo ya kala) le 1er février 1984 mpe ayambamaki na président ya kala Mobutu Sese Seko, moninga wa ye. "
politics	Police epanzaki botelemeli mpo kosenga bolengwi ya ntoma ya Rwanda na Kinshasa	Police ebetaki molinga mpe lokito mpe epanzaki bato baye babandi kotambola mpo na kosenga bobengani bwa ntoma ya Rwanda na Kinshasa. LUCHA, Filimbi mpe mangomba misusu ya bomwana mboka bolamu basengaki bato koelemela ntoma Vincent Karega mpo abetaki ntembe na bobomi ya mampinga ya Rwanda na RDC. Ntoma Karega alinmbolaki ete asengaki nde sango ya siki siki kais kofunda ya mpamba mpamba te. LUCHA elobi bato sambo bazoki. Bato baike mpe bakangami.
politics	Basimba minduki babomi basoda babale, policier moko na civil moko na Ituri	"Basoda babale, policier moko na civil moko bakufi ntango basimba minduki babundisi base moko na  na Ituri, eyebisi bayi mampinga. ""Motango ya bawei motazali minei: basoda babale, polici moko na civili moko,"" eyebisi AFP molobeli ya mampinga na Ituri, lieutenant Jules Ngongo. Lieut. Ngongo alobi ete basimba minduki bakotaki na compagnie ya ekolo Chine ya boluki wolo na Talolo, na chefferie ya Amdisoma, na territoire ya Irumu, na etuka ya Ituri. ""Bato yango bayebani nanu te, kasi ekoki kozala ba bandits (bato mabe) baye bayaki na minduki mpo na koluka kokamata biloko mpo na ba feti ya suka ya mobu,"" elobi o'ngambo na ye Guly Gotabo ya société civle ya Irumu. Civili oyo akufi azalaki kosala lokola mokumbi motuka ya compagnie ya ba Chinois. "
