category	headline	text	url
politics	Trump alongoli mokambi ya mampinga oyo alobaki maponami ma 2020 mazali malamu koleka	"Président Donald Trump alongoli mokambi ya bokengi ya Maison Blanche oyo alobaki ete maponami ma mokonzi ya mboka ya 2020 mazali na bokengi koleka. M. Trump asakoli mokano mwa y ana Twitter. Esakoli Chris Krebs mpo na bokengi ya maponami ma 2020 mazalaki mpeza solo te, kati na na yango ezalaki na mbeba mingi mpe moyibi – lokola bawei baye baponaki, batali ba maponami bapesamaki te nzela nae sika ya maponami, nkwokoso na ba machines ya kopona eye ebongamai…, ekomi Donald Trump na Twitter na ye. ""Solo kaka ntango wana, Chris Krebs alongolamaki na ebonga ya mokambi ya Cybersecurity mpe infrastructure ya misala mya bokengi,"" ebakisi Trump. Mokano mwango mosakolami pene na mposo mibale nsima na maponami ma mokonzi ya mboka maye mamonisi ete president Donald Trump alongi te. M. Krebs ayanolai mpe na compte Twitter na ye. ""Ezalaki lokumu ya kosala. Tosalaki mosala ndenge esengelaki. Kobatela bokengi ya lelo mpe ya lobi lokoya, #Protect2020,"" eyanoli M. Krebs."	https://www.voalingala.com/a/trump-alongoli-mokambi-ya-mampinga-oyo-alobaki-maponami-ma-2020-mazali-malamu-koleka/5667408.html
politics	Union européenne mpe Union africaine bapesi maboko na Félix Tshisekedi	"Union africaine (UA) mpe Union européenne (UE) bandimi kosala na président Félix Tshisiekedi, eyebisi lelo na Bruxelles ba ntoma na bango. Mangomba maye bazalaki na ntembe mingi likolo ya ba résultats ya présintielle CENI ebimisaki, maye masokalaki Félix Tshisekedi molongi na 38,57%. Kasi bandimi mokano ya Cour constitutionnelle oyo akataki likambo o’mokolo ya eyenga moleki. ""Tomibongisi mpo na kosala na président Félix Tshsiekedi mpe na ngambo nyonso ya ban aya Congo,"" elobi ntomaya UA, Smail Chergui, liboso ya balangisi sango.​  Na ngambo na ye, mokambi ya diplomatie ya UE, Mme Federica Mogherini ayibisi ete UE ezuwi note (emoni) ya ba résultats. ""Esengeli président azala mosangisi mpe andima kosolola na bato nyonso kati mboka na ye,"" epesi toli Mme Moghirini."	https://www.voalingala.com/a/union-europ%C3%A9enne-mpe-union-africaine-bapesi-maboko-na-f%C3%A9lix-tshisekedi/4834257.html
politics	Ba FARDC babomi J. Ngudjolo mokambi ya ba CODECO na Ituri	"Ba FARDC basakoli ete babomi mokambi ya lingomba ya basimba minduki CODECO Justin Ngujdolo na Ituri. ""Justin Ngudjolo, mokambi ya ba CODECO asukisami elongo na babundi baye libwa na bitumba na mboka Mopka o’mokolo mwa misato,"" elobi na bapanzi sango mokambi ya misala ya FARDC na Ituri, général Robert Yav Avuli. Lobi loleki, ba FARDC basakoli ete Justin Ngudjolo azokaki makasi na bitumba kasi akimaki. Sango ya FARDC ezalaki ete bato zomi ya CODECO babomamaki. Kasi lelo nde general Yav aebi na kopesa sango ya siki siki."	https://www.voalingala.com/a/ba-fardc-babomi-j-ngudjolo-mokambi-ya-ba-codeco-na-ituri/5348573.html
politics	Patricia Nseya candidate ya UDPS na esika ya Kabund na ebonga ya 1er V-P ya Assemblée nationale	Députée Patricia Nseya Mulela nde aponami na UDPS kati na ba candidats 16 mpo na kopesa nkombo na maponami ya ebonga ya 1e vice-président ya Assemblée nationale na esika ya Jean-Marc Kabund, président intérimaire ya lingomba lya mokonzi ya mboka. Sango ya boponami na ye epesamaki yambo na FatshiNews mpe endimamaki na babyi UDPS baiike. Nkombo na ye etikami na bureau aya Assemblée nationale. Bakeli mibeko basusu ya UDPS bamilongoli na momakono mpe bapesi longonya na Patricia Nseya oyo atikali candidate unique (candiate moko) na ngambo ya UDPS. Lundi 8 juin 2020 nde mokolo mwa suka mpo na kotika nkombo ya ba candidats, kolanda linaka ya Ass♪0bl, kolanda linaka ya suku ya nse ya parlement. Maponami makosalema le 15 juin. Liloba lya suka lisengalaki liwuta na mokambi na biso, mokonzi ya mboka Félix Tshisekedi, eyebisaki VOA Lingala moko na ba députés. Nzima na bokweyisami na Jean-Marc Kabund kolonda pétition ya député Jean-Jacques Mamba ya MLC, UDPS eboyaki ko pesa nkombo mosusu mpe epekisaki ba députés ba yango nyonso kopesa nkombo. Kasi baiike ya lingomba balobaki esengeli kotiak bato basusu kopesa nkombo. UDPS, kati na lingomba ya ya CACH na UNC ya Vital Kamerhe, ezali na boyokani na na FCC, lingomba ya mokonzi ya kala Joseph Kanila. Na boyokani bwango enboga ya 1er vice-président ya Assemblée nationale esengeli epesama na UDPS.	https://www.voalingala.com/a/patricia-nseya-candidate-ya-udps-na-esika-ya-kabund-na-ebonga-ya-1er-v-p-ya-assembl%C3%A9e-nationale/5453990.html
politics	Moko ya bakambi ya batomboki ya FNL akangemi na Rwanda	"Bakonzi ya Rwanda balobi ete bakangi molobeli ya lingomba ya batomboki FNL (Front de libération nationale) liye lifundami mpo na bobomi ya bato na zamba moko pene na RDC na Burundi. Callixte Nsabimana, molobeli ya FLN, afundami mpo na ""kosala lisanga ya basimba minduki, boyokani ya kosala misala ya ba terroristes, mpe kozwa bato na otages, koboma mpe kompunza,"" elobi liyebisi ya bakonzi ya Rwanda FLN esalaka na FDLR (Forces démocratiques de libération du Rwanda, batmboki ya Rwanda baye bavandaka na RDC."	https://www.voalingala.com/a/moko-ya-bakambi-ya-batomboki-ya-fnl-akangemi-na-rwanda/4897729.html
business	Bato basato bakufi na botelemeli ya bavandi na ba exploitants miniers na Sakanya	"Bato basato to koleka bakufi na bitumba ntango bavandi bazalaki kotelemela coopérative moko ezwakia mine ya cuivre na cobalt na Lonshi, na territoire ya Sakanya (Haut-Katanga), elobi mokambi ya etando eye. ""Bato basato bakufi mpe basusu bazoki na bitumba na baye ya bokengi jeudi,"" esakoli Yuma Asani na AFP, administrateur ya territoire ya Sakanya. Lonshi ezwami pene na 90 km ya Sakanya, na ndelo na Zambie. Kolanda M. Yuma Asani, bavandi ya Lonshi bazalaki kotelemela lisanga ya ba exploitants miniers artisanaux ya Katanga (EMAK) eye ezali coopérative na esika yango. ""Na kanda na bango, bavandi batiyaki moto na mituka zomi mimemaka ba minerais (makele) mpe na mituka misusu minene. Jeeps misatu ya police mpe moko ya mampinga miyaki kozongisa kimya "", eyebisi M. Yuma. Baye bazalaki kotelemela bafundi bakambi ya EMAK na bozangi kozongisa mosolo (redevance) na communauté, na koyokanaka na bakonzi ya bisika biye. Na RDC, ba sociétés minières esengeli ezongisa 0,3% ya chiffre d’affaires na bango na ba projets ya ntombwa ya ba communautés epayi ba zwami.  "	https://www.voalingala.com/a/bato-basato-bakufi-na-botelemeli-ya-bavandi-na-ba-exploitants-miniers-na-sakanya/5128199.html
politics	"Kabila akoki komema na bazuzi baye babesi lokumu na ye mpe bapesi bilembo te na ""Congo Hold-Up"" (Me Nyabirungu)"	"Ba avocats ba Joseph Kabila, mokonzi ya kala ya Ekolo Congo démocratique, bakebisi ete akoki komema na bazuzi baye balobi ete azwaki misolo mya mboka na enketi ebngami « Congo Hold-Up ». ""M. Kabila azali na makoki ya kokende na misala mya bosembo mpo na kozongsia botosi, lokumu mpe bonene ya nkombo"" ye, elobi na bapanzi sango moko na ba avocats na ye, Me Raphael Nyabirungu. Mpo na Me Nyabirungu, M. Kabila avandaki kimya te mpo na kotikela nzela ba media kokanisa ete andimi bofundi na bango kasi mpo na kokanisa malamu ndenge akopesa eyano. Ba media zomi na libwa mpe ba ONG mitano, na bokambami ya EIC (Coordination ya réseau européen ya bolukiluki), bapemelaki M. Kabila elongo na bayi libota lya ye mpe bayi nzinga nzinga na ye, kopengwisa pene na millions 140 $ ya misolo mya l’Etat kati na 2013 kino 2018. Ba media eye bafundaki mpe banque BGIF na kopesa nzela ya kopengwisa misolo myango. ""Boni boni bokambi ya banque moko songolo ya bato songolo, misala ya bokambi mpe bolandeli mpako, miye milakisami na auditeurs (baluki) indé[endants mpe na IGF (Inspection générale ya finances), ekoki kotiama na motu ya mokonzi ya kala ?"", etuni Me Nyabirungu. Nzokande, bayi misala ""The Sentry"", moko na baye babimisaki sango ya Congo Hold-Up, elobaki na VOA Afrique ete bazali kobanga te bamema na bazuzi mpo maye babimisaki. Nkasa koleka 5 millions ya mikanda nde etalamaki na baye babimisaki makambo maye matiami na motu ya M. Kabila. Kasi, Inspecteur général ya Finances ya RDC, Jules Alingete aboyaki makambo ba media baye babimisaki. M. Alingete alobaki mpe ete yango ebimisaki bopengwisi misolo boye kasi eloko moko te elakisi ete M. Kabila azwaki misolo ba ONG bazali kolobelela."	https://www.voalingala.com/a/kabila-akoki-komema-na-bazuzi-baye-babesi-lokumu-na-ye-mpe-bapesi-bilembo-te-na-congo-hol-up-(me-nyabirungu)/6367170.html
politics	Bikolo bya CEEAC bakotinda basoda na Centrafrique mpe bipesi maboko na maponami ma dimanche	"Bakonzi ba bikolo bya CEEAC (Lisanga lya nkita lya bikolo bya Afrika ya kati kati) bakati ete bakotinda basoda na Centrafrique (RCA) mpe bazali kopesa maboko na maponami ma mokolo mwa eyenga na mboka eye. Félix Tshiksekedi ya RDC, Evariste Ndayishimiye ya Burundi na Teodoro Obiang ya Guinée Equatoriale basanganaki na visioconférence na bokambami ya Denis Sassou N’Guesso ya Congo- Brazzaville, motambwisi ya CEEAC, mpo na likambo yango. ""Likita lisengi bokobi bwa misala mya maponami mazali kosalama mpe lisengi bana ba Centrafrique kokende ebele na maponami lobi le 27 décembre,"" elobi liyebisi lisukisi bokutani ya bakonzi ya bikolo ya CEEAC. Bakonzi baye bapameli na makasi nyonso bitumba bizangisi bomoi na ba soda basato ya Burundi ya misala mya ONU na Centrafrique (Minusca), ebakisi liyebisi. Basimba minduki basangani kati na CPC (Coalition des patrioites Centrafricains) bazali kosenga bopusi na maponami. Président Faustin Archange Touadera ya Centrafrique na mbulamatari bazali kolakisa mosapi na mokonzi ya kala François Bozize mpe kofunda ye na koluka kozwa bokonzi na coup d’Etat. Misala mya maponami mpe bazuzi balongolakai nkomba ya M. Bozize na maponami mpo balabi akokisi te maye mibeko misengi. Russie etindaki basoda kotangisa mampinga ya Centrafrique mpe Rwanda mpe etindaki basoda ba yango 300 na Minusca. Etats-Unis esengaki Russie kolimbola mpo na nini etinadaki ba soda baye. Bikolo bya CEEAC bilobelaki mpe embargo (bopekisi) ya kosomba minduki ya ONU na Centrafrique. Mpo na bango, yango ezali ebaka na ya mokonzi ya Centraqieu na kokamba ekolo malamu."	https://www.voalingala.com/a/bikolo-bya-ceeac-bakotinda-basoda-na-centrafrique-mpe-bipesi-maboko-na-maponami-ma-dimanche/5714312.html
business	Moyi mombongo ya pétrole Lucien Ebata ya Congo-Brazzaville akangami na Bourget	"PDG to makambi ya société “Trading” pétrolier Orion Oil, Lucien Ebata, moko na bayi nzinga nzinga ya président Denis Sassou N'Guesso, akangami na libanda lya mpepo ya Bourget na France na nkasa ya misolo mingi. Mosali mobongo ayebani bo’ moko na baye bazalaka nzinga nzinga na president Denis Sassou M’Guesso, M. Ebata akangamaki mercredi. Ambassade ya Congo-Brazzaville na France elobi ete M. Ebata oyo azali mopesi toli ya président Sassou mpe mokambi ya magazine ""Forbes Afrique"" azalaki nde kokende mboka mosusu mpe azalaki na passeport diplomatique. Ezali mbala ya liboso te ete M. Ebata azwama na nksasa ya misolo mingi na mobembo. M. Ebata oyo compagnie na yeezali ya Suisse mpe epesama numéro to mikanda na Seyschelle, alobi ba clients na ye mingi ya Afrika bafutaka ye misolo na nkasa."	https://www.voalingala.com/a/moyi-mombongo-ya-p%C3%A9trole-lucien-ebata-ya-congo-brazzaville-akangami-na-bourget/6261649.html
politics	Procès 100 jours : Kamerhe alobi azalaki kaka ye moko te kokamba misala	"Vital Kamerhe, mokambi ya ndako ya misala ya président Félix Tshisekedi Fatshi, alobi bazalaki libwa na kokamba misala ya ""100 jours ya président Tshisekedi"" mpe lipinga lyango likambamaki na ambassadeur intinérant ya président Félix Tshisekedi, Nicolas Kazadi. M. Kamerhe na bafundami babale basusu bazalaki na bobandi ya kosambisama na bango lundi na chambre foraine na boloko ya Malaka epayi wapi batiyama wuto pene na sanza mibale. Azalaki na zolo mpe monoko ezipama na masque na bobangi COVID-19 Bosambisami bwango bozali mpo na mambi ya kotonga mpo na mikolo nkama ya mokonzi mboka Mibu 61, motambwisi ya kala ya Assemblée nationale mpe mokambi ya Union pour la nation (UNC), lingomba na ye ya politiki, Vital Kamerha, oyo azali allié ya likonzi na boyokani ya lingomba ya maponami CACH, (Cap pour le changement) afundami elongo na Libanais Samih Jamal na kopengwisa misolo 48 millions $ mizalaki mpo na kotonga ndako mpe lisusu 237 millions mpo na ndako 3.000. ""Nazalaki kaka nga moko te kotambuisa misala ya 100 jours. Tozalaki lipinga lya bato libwa… Motakambi ya lipinga ya batambwisi ezalaki Me Nicolas Kazadi oyo azali ambassadeur ya president Félix Tshisekedi,"" eyanoli M. Kamerhe na mituma mya yambo ya tribunal.MM Kamerhe afundami mpe lisusu mpo na kondima, na nzela ya mwana na ye Souraya Mpiana, ndambo ya lopango monene ewutaki na M. Jamal na ntina ya komema mokonzi ya mboka Tshisekedi kondima kosala na Libanais eye.Mokolo mwa yambo mozalaki mingi ya kotuna bafundami koloba nani bazali mpe soki bayebi misala ya botongi ya 100 jours. Basambi (avocats) basengi bazuzi kopesa bango mikanda mpe mikolo mpo na kotanga yango, balobi bazalaki te ntango M. Kamerhe ayanolaki na parquet. Basambeli ya M. Kamerhe mpe ya bafundami basusu basengi mpe ete babimisa bango mpo babanda kosamba na nzela. Samih Jamal, ya mibu 81, Libanais nkolo na compagnie Samibo SARL mpe Husmal SARL mpe ayanolaki. Lokola mpe M. Jeannot Muhima Ndoole. Bazuzi bafungoli kinzozi ya Chmabre du Coseil mpo na kotala soki kobimisa to kotika na boloko basamebeli na bosenga na ba avocats. Kasi bosambisami bokozonga le 25 mai."	https://www.voalingala.com/a/proc%C3%A8s-100-jours-kamerhe-alobi-azalaki-kaka-ye-moko-te-kokamba-misala-ya-100-jours/5414676.html
business	Afriland First Bank efundi na bazuzi Global Witness na PPLAAF mpo na Dan Gertler	Afriland First Bank efundi na bazuzi na Paris ba ONG Global Witness mpe PPLAAF nsima na sango babimisi na kolaba ete moyi mombongo Dan Gertler alekaki nzela ya moyibi mpo na kotinda misolo ata azali na etumbu na Etats-Unis. Afriland First Bank eye ezali filiale ya banque moko ya Cameroun, epameli Global Witness mpe PPLAAF mpo na koyiba, kozwa na nzela ya molili sango etali client na ye eye ezali sekele ya kati ya banque.  Avocat ya Afriland First Bank, Eric Moutet andimi ete afundi ba ONG mibale mye na Paris. Afriland First Bank etie na compte Twitter na yango biyano Me Moutet apesaki na bapanzi sango. Mpo na Me Moutet, Global Witness mpe PPLAAF esali mbeba misusu lokola kanyaka kokosa mpe kosalela lokuta.  Nzokande Ba ONG mibale miye Global Witness mpe PPLAAF balobi ete Dan Gertler ayebaki na koleka nzela mosusu mpo na kosala misala mya ye yakolekisa mbongo ata azali na nse ya etumbu ya Etats-Unis, eyebisi Global Witness na PPLAAF. Global Witness mpe PPLAAF balobi ete Afriland First Bank esalisaki M. Gertler na koleka na nzeka ya molili.	https://www.voalingala.com/a/afriland-first-bank-efundi-na-bazuzi-global-witness-na-pplaaf-mpo-na-dan-gertler/5486438.html
health	OMS esengi bopesi ya mangwele ma paludisme na bana ya Afrika	"OMS (Mabongisi ma molongo mpo na bokolongono) esengi ete mangwele ya paludisme (RTS,S) mapesama na bana ba Afrika. ""Ezali likambo likotikala na lisolo! Mangwele ya paludisme ezelamaki mingi mpo na bana. Ezali bomati makasi ya science, bokolongono mpe bitumba na paludisme"", elobi mokambi ya OMS, Dr. Tedros Adhanon Ghebreyesus. ""RTS,S"" ezali mangwele ebundisaka parasite eye ngungi ememelaka bato. Mangwele mango makelami na compagnie Britannique GSK. OMS elobi ete mangwele maye mapesi elikya mpo na Afrika esika wapi koleka bana 260.000 ya nse ya mibu mitano bakufa mbula inso na paludisme to malaria. Dr. Tedros Adhanon alobi ezali elikya mpo bobangi bozali mingi ete résistance to botelemeli ya microbe na mino to nkisi bomata lisusu makasi. Wuto 2019, mangwele maye 2,3 millions mapesamaki na Ghana, Kenya mpe Malawi. Bilembi bimonisi ete mangwele mango makitisi mpenza paludisme na lolenge ya makasi na 30%, elobi Kate O'Brien, mokambi ya département Vaccination ya OMS. Mangwele mosusu maye mazali kozela kondimama, Matrix-M, maselema na Université ya Oxford, mapesaki mpe elikya na avril na kotalisa bokasi kino 77% na bomeki na yango na phase II. Ekoki kondimama nsima na mibu mibale."	https://www.voalingala.com/a/oms-esengi-bopesi-ya-mangwele-ma-paludisme-na-bana-ya-afrika/6260041.html
politics	Tshisekedi atie Léon de Saint Moulin na molongo ya ba héros nationaux Kabila-Lumumba	Nkondo Sango Léon de Saint Moulin atombolami o’molongo ya ordre national des héros nationaux Kabila-Lumumba to ya bilombe ya ekolo Kabila-Lumumba. Ezali mokano ya mokonzi ya mboka Félix Tshisekedi, eyebisi ministre ya kelasi ya likolo mpe université. Ministre Thomas Luhaka alimboli ete kufa ya sango Léon de Saint Moulin likozangisa ekolo Congo démocratique makambo mingi mpe llizali mawa mingi na mpo na mboka eye. Nkondo Léon de Saint Moulin awaki o’mokolo ya le 24 octobre moleki. Alekisaki ntango mingi ya bomoi na ye na Congo démocratique esika wapi asalaki mosala ya kisango mpe atangisaki na keleasi ya likolo. Akoma buku ebele. Na testament na ye asengaki akundama na mabele ya Congo democratique. Nkondo sango Léon de Saint Moulin akundami na Kimwenza na lopando ya ba nganga Nzambe nsima na misa mikambamaki na cardinal Fridolin Ambongo na cathédrale Notre-Dame ya Lingwala, na Kinshasa.	https://www.voalingala.com/a/tshisekedi-atie-l%C3%A9on-de-saint-moulin-na-molongo-ya-ba-h%C3%A9ros-nationationaux-kabila-lumbumba/5155025.html
sports	Ba Léopards bakweyi na ¼ de finale na Nigeria 46-79	Afrobasket ya basi… Ba Léopards seniors bakweyisami 46 à 79 liboso ya équipe nationale ya Nigeria, na quarts ya finale ya 24e edition ya championnat ya finale ya ezali kobetama na Dakar na Sénégal. Basani ya Congo démocratique basukisi awa nzela na bango na compétition eye. Balongaki se match moko, na Cap Vert, o'mokolo ya misato moleki, na match ya barrage ya koleka na quarts ya finales (78 à 46) liboso ya Cap-Vert. Nzokande ba Léopards balongaki te ba matches na bango babale yambo. Bakweyaki liboso ya ba Palanca Negras ya Angola mpe ya équipe nationale ya Mali.	https://www.voalingala.com/a/ba-l%C3%A9opards-bakweyi-na-%C2%BC-de-finale-na-nigeria-46-79/5043491.html
health	Ebola ebomi koleka bato 400	"Bakonzi ya mambi ya bokolongono bayebisi ete koleka bato 400 basili kowa na épidémie ya Ebola liye lizali kongala na est too na monyele ya RDC. ""Wuta ebandeli ya épidémie liye, motango ezali 658 (ya baye basimbami na bokono liye), kati na bango 609 confirmés mpe 49 oyo bakoki kozala na bokono. Na nyonso, ezali na bato 402 babawei,"" na bituka ya Nord-Kivu mpe ya Ituri, ekomi ministère ya bokolongono na liyebisi ya mokolo ya mibale.  Bakonzi ya bokolongono balobi bato 237 babikisami, kasi bato 200 bazali kotalama. Epidémie liye ezali ya monene koleka na RDC. Ebandaki na sanza ya mwambe ya 2018. Bato 60.460 bazuwi mangwele."	https://www.voalingala.com/a/ebola-ebomi-koleka-bato-400/4834223.html
politics	Matata aboyi koyanola na mandat d’amener ya Procureur général Mukolo	"Ministre wa Yambo ya kala kala oyo azali lelo Sénateur, Augustin Matata Ponyo aboyi koyanola na ""mandat d’amener"" to mokanda ya komema ye motinamaki na procureur général ya République, Jean-Paul Mukolo. ""Engebene na Buku Likonzi, na koyanolaka soki moke te na mandate d’amener illégal (eye ebuki mibeko) ya PG Jean-Paul Mukolo oyo atosi te mokano ya Sénat eye epesi te ndingisa na misala mya bosembo ya kolandela ngai mpo na likambo lya Bukanga Lonzo. Nazali na bosenga ya kozongela ba immunités na ngai mpe bonsomi na ngai ya kotambola,"" ekomi M. Matata na Twitter na ye. M. Matata akomi makambo ma ye nsima baye batindamaki kokanga ye bakitaki na ndako na ye mpe babukaki mpo na koluka komema ye. Kasi ba avocats ba ye baboyaki na makasi. “Pene na basoda zomi bakitaki na ndako na Matata Ponyo na officier moko, bazalaki na mandat d’amener. Ba avocats ya Matata Ponyo baboyaki akende mpo Sénat esi ebwakisaki bosenga ya procureur mpo na likambo lya Bukanga Lonzo. Basoda bango bakotaki na makasi mpe babukaki kino porte ya chambre na ye kasi bazwi ye te,"" eyebisi molobeli na ye Floride Nzatoto. M. Nzatoto alobi ete mbeba esusu esalami te kasi bana mpe mwasi ba M. Matata batikali na traumatisme to babangi. Inspection générale ya Finances (IGF) efundaki M. Matata mpo na likambo lya parc agro-industriel ya Bukanga Lonzo eye ebimisa eloko te nsima na mbulmatari koti pene na 300 millions ya ba dollars mpo na kokela yango. M. Matata atikamaki mposo mileki nsima na kotiama na bokangami mpo na koyanola na bayi bosembo na likambo litali misolo mipesamaki na bato biloko bya bango bibotolomaki ntango ya zaïrianisation. Ye moko M. Matata akomi ete basoda babukaki mpe bakotaki ata na chambre esika azalaki na kopema mpo na lisalisi lya nzoto mpe bamekaki komema ye na makasi kasi aboyaki."	https://www.voalingala.com/a/matata-aboyi-koyanola-na-mandat-d-amener-ya-procureur-g%C3%A9n%C3%A9ral-mukolo-/5989386.html
politics	Tshisekedi atie bakambi ya basoda mpe police na Nord-Kivu mpe Ituri	Mokolo moko nsima na kosakola état de siège, président Félix Tshisekedi atie mardi na mpokwa bakonzi ya basoda mpe police mpo na kokamba bituka ya Nord-Kivu mpe Ituri. Lieutenant général Luboya Nkashama nde apesami ebonga ya mokambi ya Nord-Kivu mpe alandami na commissaire divisionnaire Alonga Benjamin, esakoli molebeli ya président Tshisekedi, Kasongo Mwema na liyebisi na etando eke ya RDC. Lieutenant généralConstant Ndima nde atiami mokambi ya etuka ya Ituri mpe alandami na commissaire divisionnaire Ekuka Lupopo. Etat de siege ekokota o’mosala lobi mokolo mwa minei.	https://www.voalingala.com/a/tshisekedi-atie-bakambi-ya-basoda-mpe-police-na-nord-kivu-mpe-ituri/5878189.html
politics	Ministre ya Intérieur ya Sud-Kivu alobi Ruberwa nde atindaki milulu mya Minembwe	Ministre ya mambi ya Kati ya Etuka ya Sud-Kivu Lwabanji Lwasingabo alobi ete Ministre ya Décentralisation ya mboka Azarias Ruberwa nde apesaki mitindo ete botiami na ebongo ya bourgmestre ya Minembwe bosalama. M. Lwabanji akomi yango na liyebisi abimisi nsima na M. Ruberwa koloba lundi na Assemblée nationale ete ministre ya mambi ma kati ya Sud-Kivu mpe mokambi ya etuka nde basalaki milulu myango nsima na bosangi bwa bayi société civile. Ezali ministre d’Etat, ministre ya Décentralisation, Azarias Ruberwa nde, ntango tozalaki na mesa na butu nsima na bokomi bwa biso na Minembwe le 27 septembre 2020, asengaki mokambi mwa etuka kotia na ebonga bourgmestre ya commune rurale eye, ekomi M. Lwanbandji. M. Ruberwa alobaki ete azalaki kutu ten a milulu misalamaki. M. Ruberwa asengaki ngonga 48 na bakeli mibeko mpo na koyanola na mituna mitunamelaki ye lundi. Abengisamaki na Assemblée nationale na mokeli mobeko Muhindo Nzangi koyanola nsima na nungu ngungu ebimaki na mboka wuto bourgmestre Gadi Mukiza avandisamaki na embonga ya bourgmestre na Minembwe le 28 septembre. Président Félix Tshisekedi atelemisaki yango mpo na kozela lipinga lya baton a boyebi kokata likambo lya ba Banyamulenge na Minembwe.	https://www.voalingala.com/a/ministre-ya-int%C3%A9rieur-ya-sud-kivu-alobi-ruberwa-nde-atindaki-milulu-mya-minembwe/5628859.html
politics	Tshisekedi alobi alingi mokonzi ya kala avanda na kimya mpo ye mpe akokoma mokonzi ya kala	"Président Félix Tshisekedi alobi ete alingi mokonzi ya kala Joseph Kabila avanda na kimya kati na mboka mpo ye mpe akokoma mokonzi ya kala. Asololaki yango na bapanzi sango baike na Belgique jeudi yambo na kosukisa mobembo asalaki na Belgique. Président Félix Tshisekedi alobi ete bolekisami ya bokonzi ya kala na eye ya sika bosalami malamu. ""Ezali mbala ya liboso na mboka na biso. Nalingi ete mokonzi ya kala abika na kimya. Esengeli kozala na motema ya kondima bato banso. Lobi ekokoma mpe ngala na nga ya kozala bo’ mokonzi ya kala,"" elobi président Tshisekedi. Mokonzi ya RDC alongwaki Bruxelles jeudi nsima na pene na mposo moko ya mobembo na ekolo eye. M. Tshisekedi alobi ete ekozala ntina te ya kobengana ntoma ya Rwanda na mboka lokola baike bazali kosenga. Alobi masolo masalamaki mpo ete ntoma ya Rwanda na Kinshasa, Vincent Karega, abendama matoyi. Mpo etali botamboli ya linaka lya ye, alobi ete alakisi nzela elamu kasi baye bazali kotiele ye mabaku bakokweyisama bango moko na mutambu. Mpo bakobwakama na lifolo na ngonga eye ye akokende epongelo to purgatoire. Alobi bazuzi batie mosala na mbako na nkwokoso mpo baboyi kondima libango batiamaki."	https://www.voalingala.com/a/tshisekedi-alobi-alingi-mokonzi-ya-kala-avanda-na-kimya-mpo-ye-mpe-akokoma-mokonzi-ya-kala/5606481.html
politics	CENCO esengi bakeli mibeko basala kaka te mpo na lingomba songolo te kasi mpo na démocratie	"CENCO (Conférence épiscopale nationale ya Congo) ebendi matoyi ma bakeli mibeko na bonzongeli misala mya bango. B’episkopo ya Katoliko basengi ete parlement esala kaka te mpo na bolamu bwa lingomba songolo. B'Episkopo ya Katoliko bakebisi ete oyo ebengami ""majoirté"" elakisa kaka te bosolo mpe démocratie. CENCO Esengi ba parlementaire kokela mibeko mikomema democratie o’boso na esika ya bolamu ya bato songolo. Basengeli kosala mpo ete maponamai masala mpe balandela mbulamatari malamu, elobi ba episkopo ya Katoliko."	https://www.voalingala.com/a/cenco-esengi-bakeli-mibeko-basala-kaka-te-mpo-na-lingomba-songolo-te-kasi-mpo-na-d%C3%A9mocratie/5587687.html
sports	NBA: Moyi RDC Jonathan Kuminga (18 ans) aponami mpo kobetaka na Golden State Warriors	Mwana mboka ya Ekolo Congo démocratique Jonathan Kuminga aponami mpo na kobeta na Golden State Warriors, moko na ba équipes ya minene ya NBA, championnat américain ya basketball. Jonathan Kuminga aponamaki jeudi na mpokwa na mililu mibengamaka NBA Draft to lokola “mercato” na league ya basketball na Etat-Unis. Jonathan Kuminga awuta na Goma Basketball Academy oyo esungaka bilenge wuto bomwana na koyeba malamu lisano lya basketball. Akomaki na Etats-Unis mibu mitano mibleki ntango azalaki na mibu 13. Mobu moleki abetaki na G-League na Ignite. Abakisi molongo ya bayi RDC babeta na NBA lokola Ilo Mutombo, Mutombo Dikembe, Christian Eyenga, Bismack Biyombo na Emmanuel Mudiay.	https://www.voalingala.com/a/nba-moyi-rdc-jonathan-kuminga-(18-ans)-aponami-mpo-kobetaka-na-golden-state/5985042.html
