id,sentence_id,text,category,preannotation,created_at,updated_at,user
40507,No sequence ID (upload ID: 30176),ቦሪስ ጆንሰን ከምርጫ ራሳቸውን በማግለላቸው በተፎካካሪያቸው ተሞገሱ,politics,politics,2023-01-15 18:50:42.532950+00:00,2023-01-15 18:50:42.532984+00:00,atnafuatx
40508,No sequence ID (upload ID: 30177),ኮሮናቫይረስ፡ ዶ/ር ፋውቺ ለክትባት መጣደፉ ቢቀርብን ይሻላል አሉ,health,health,2023-01-15 18:50:43.579092+00:00,2023-01-15 18:50:43.579120+00:00,atnafuatx
40510,No sequence ID (upload ID: 30338),የጣሊያኗ ጆርጂያ ሜሎኒ የቀኝ አክራሪ መንግሥት ሊመሠርቱ ነው,politics,politics,2023-01-15 18:50:46.514649+00:00,2023-01-15 18:50:46.514678+00:00,messay.gemeda
40511,No sequence ID (upload ID: 30178),ታዋቂው አሜሪካዊ የስፖርት ጋዜጠኛ ኳታር ውስጥ በድንገት ሞተ,sports,No preannotation,2023-01-15 18:50:48.108385+00:00,2023-01-15 18:50:48.108411+00:00,atnafuatx
40512,No sequence ID (upload ID: 30179),በአከራካሪው የ3ሺህ ሜትር መሰናክል ኢትዮጵያ በታሪኳ የመጀመሪያውን ሜዳሊያ አገኘች,sports,sports,2023-01-15 18:50:51.652479+00:00,2023-01-15 18:50:51.652512+00:00,atnafuatx
40513,No sequence ID (upload ID: 30180),የጋዜጠኞቹ እስርና በአማራ ክልል እየተካሄደ ያለው ዘመቻ,uncategorized,politics,2023-01-15 18:50:54.348472+00:00,2023-01-15 18:50:54.348507+00:00,atnafuatx
40514,No sequence ID (upload ID: 30181),"""ፈተና በማለፌ እንደ ሽልማት እንድገረዝ ተደረገ""",uncategorized,No preannotation,2023-01-15 18:50:56.971540+00:00,2023-01-15 18:50:56.971569+00:00,atnafuatx
40515,No sequence ID (upload ID: 30339),ጣልያናዊቷ ለ10 ወራት 'ኮማ' ውስጥ ከቆየች በኋላ ነቃች,health,health,2023-01-15 18:50:58.130646+00:00,2023-01-15 18:50:58.130675+00:00,messay.gemeda
40516,No sequence ID (upload ID: 30182),በፍራሹ ስር 137ሺ ብር ያስቀመጠው ኬንያዊ ገንዘብ ከመቀየሩ ጋር ተያይዞ ከሰረ,business,business,2023-01-15 18:51:00.387904+00:00,2023-01-15 18:51:00.387934+00:00,atnafuatx
40518,No sequence ID (upload ID: 30183),በሉትዌንያ ከአንድ ኪሎ በላይ ብረታ ብረቶች ከሆዱ ውስጥ የወጣለት ግለሰብ,health,health,2023-01-15 18:51:05.275660+00:00,2023-01-15 18:51:05.275689+00:00,atnafuatx
40519,No sequence ID (upload ID: 30340),ለረጅም ዓመታት ጃፓንን በጠቅላይ ሚኒስትርነት የመሩት ሺንዞ አቤ ሲታወሱ,politics,politics,2023-01-15 18:51:08.054665+00:00,2023-01-15 18:51:08.054694+00:00,messay.gemeda
40521,No sequence ID (upload ID: 30184),በሙቀት ወቅት እንዴት ጥሩ እንቅልፍ መተኛት እንችላለን?,uncategorized,health,2023-01-15 18:51:10.701487+00:00,2023-01-15 18:51:10.701516+00:00,atnafuatx
40524,No sequence ID (upload ID: 30341),በኮሮናቫይረስ፡ የኢትዮጵያ አየር መንገድ ወደ ቻይና የሚያደርገውን በረራ እንደማያቋርጥ ገለጸ,business,business,2023-01-15 18:51:36.545884+00:00,2023-01-15 18:51:36.545914+00:00,messay.gemeda
40525,No sequence ID (upload ID: 30342),ትግራይ ፡ የቀድሞው ርዕሰ መስተዳደርና ምክትል ሚኒስትር በቁጥጥር ስር መዋላቸው ተነገረ,politics,politics,2023-01-15 18:51:39.111765+00:00,2023-01-15 18:51:39.111794+00:00,messay.gemeda
40527,No sequence ID (upload ID: 30343),አውስትራሊያ፡ የአደንዛዥ ዕፅ አዘዋዋሪው ከፖሊስ መኪና ጋር በመጋጨቱ በቁጥጥር ስር ዋለ,uncategorized,No preannotation,2023-01-15 18:51:50.438463+00:00,2023-01-15 18:51:50.438494+00:00,messay.gemeda
40528,No sequence ID (upload ID: 30344),ኮሮናቫይረስ፡ ስፔን የኮቪድ-19 ወረርሽኝ በማገርሸቱ የእንቅስቃሴ ገደብ እንዲጣል አዘዘች,health,health,2023-01-15 18:51:56.541362+00:00,2023-01-15 18:51:56.541391+00:00,messay.gemeda
40530,No sequence ID (upload ID: 30345),ከኑሮ ውድነት ጋር ግብ ግብ የገጠሙት የመንግሥት ሠራተኞች,business,business,2023-01-15 18:51:59.468851+00:00,2023-01-15 18:51:59.468882+00:00,messay.gemeda
40531,No sequence ID (upload ID: 30185),አራት የኦሎምፒክ ወርቅ ሜዳሊያ አሸናፊዋ ሲሞን ከቶኪዮ የፍፃሜ ውድድር ራሷን አገለለች,sports,sports,2023-01-15 18:52:03.663170+00:00,2023-01-15 18:52:03.663199+00:00,atnafuatx
40533,No sequence ID (upload ID: 30346),ቦሪስ ጆንሰን ክትባቱ በመላው ዓለም እንዲዳረስ ኃያላን አገራት ላይ ጫና ሊያደርጉ ነው,health,health,2023-01-15 18:52:07.313165+00:00,2023-01-15 18:52:07.313194+00:00,messay.gemeda
40534,No sequence ID (upload ID: 30186),የሰው ልጅ 'ትርፍ' ኩላሊቱን ቢሸጥ ምን ችግር አለው?,uncategorized,business,2023-01-15 18:52:08.979827+00:00,2023-01-15 18:52:08.979856+00:00,atnafuatx
40536,No sequence ID (upload ID: 30187),ህንድ፡ የማህተመ ጋንዲ መነፅር 700 ሺህ ብር እንደሚያወጣ ተገምቷል,business,business,2023-01-15 18:52:12.134253+00:00,2023-01-15 18:52:12.134281+00:00,atnafuatx
40537,No sequence ID (upload ID: 30188),አሜሪካዊው በ90ዎቹ መጨረሻ በፈጸመው ወንጀል በሞት ተቀጣ,uncategorized,No preannotation,2023-01-15 18:52:20.630472+00:00,2023-01-15 18:52:20.630505+00:00,atnafuatx
40539,No sequence ID (upload ID: 30347),ሴኔጋል፡ ልጆቻቸውን አውሮፓ ለመላክ ገንዘብ የከፈሉ አባቶች በእስራት ተቀጡ,uncategorized,No preannotation,2023-01-15 18:52:21.746589+00:00,2023-01-15 18:52:21.746617+00:00,messay.gemeda
40540,No sequence ID (upload ID: 30189),ስትወለድ በክብደት የዓለማችን ትንሿ ጨቅላ የነበረችው ከዓመት በኋላ ከሆስፒታል ወጣች,health,health,2023-01-15 18:52:25.333693+00:00,2023-01-15 18:52:25.333724+00:00,atnafuatx
40541,No sequence ID (upload ID: 30348),ጠቅላይ ሚኒስትሩ ብሔራዊ ምክክሩ ስኬታማ እንዲሆን ሒደቱ ተቀባይነት ያለው መሆን አለበት አሉ,politics,politics,2023-01-15 18:52:26.900693+00:00,2023-01-15 18:52:26.900722+00:00,messay.gemeda
40542,No sequence ID (upload ID: 30190),አራት የኤርትራ የእግር ኳስ ብሔራዊ ቡድን አባላት ኡጋንዳ ውስጥ ጠፉ,sports,sports,2023-01-15 18:52:27.043834+00:00,2023-01-15 18:52:27.043866+00:00,atnafuatx
40543,No sequence ID (upload ID: 30191),ሩምባ የተሰኘው የኮንጎዎቹ ሙዚቃና ዳንስ በዩኔስኮ ወካይ ቅርስ ሆኖ ተመዘገበ,entertainment,No preannotation,2023-01-15 18:52:30.414853+00:00,2023-01-15 18:52:30.414881+00:00,atnafuatx
40544,No sequence ID (upload ID: 30192),በጋምቢያው ምርጫ ሥልጣን ላይ ያሉት ፕሬዝዳንት አዳማ ባሮው አሸንፊያለሁ አሉ,politics,politics,2023-01-15 18:52:32.469496+00:00,2023-01-15 18:52:32.469523+00:00,atnafuatx
40545,No sequence ID (upload ID: 30193),ቦሪስ ጆንሰን የካቢኔ አባሎቻቸው ሥራ መልቀቃቸውን ተከትሎ ጫና በረታባቸው,politics,politics,2023-01-15 18:52:35.006415+00:00,2023-01-15 18:52:35.006448+00:00,atnafuatx
40546,No sequence ID (upload ID: 30194),30 በመቶ የሚሆኑ ትምህርት ቤቶች ትምህርት ጀምረዋል- የትምህርት ሚኒስቴር,uncategorized,business,2023-01-15 18:52:38.102772+00:00,2023-01-15 18:52:38.102802+00:00,atnafuatx
40547,No sequence ID (upload ID: 30195),ኮሮናቫይረስ፡ በፈረንሳይ ከተሞች የሰዓት እላፊ ታወጀ,health,health,2023-01-15 18:52:40.942990+00:00,2023-01-15 18:52:40.943022+00:00,atnafuatx
40548,No sequence ID (upload ID: 30196),በአሜሪካ ታዋቂ አትሌቶች የወሲብ ጥቃቶችን ችላ በማለት ኤፍቢአይን ሊከሱ ነው,sports,sports,2023-01-15 18:52:42.709078+00:00,2023-01-15 18:52:42.709107+00:00,atnafuatx
40550,No sequence ID (upload ID: 30197),ሩሲያ በዩክሬን ላይ 'መጠነ ሰፊ ጥቃት ልትፈፅም' እንደምትችል አሜሪካ አስታወቀች,politics,politics,2023-01-15 18:52:44.310666+00:00,2023-01-15 18:52:44.310707+00:00,atnafuatx
40551,No sequence ID (upload ID: 30349),ህንዳዊቷ “ራሷን ለማግባት” ማቀዷ ያስነሳው ውዝግብ,entertainment,No preannotation,2023-01-15 18:52:47.358086+00:00,2023-01-15 18:52:47.358114+00:00,messay.gemeda
40553,No sequence ID (upload ID: 30198),ከቁማር ጋር በተያያዘ በፖሊስ ይዞታ የቆየችው አህያ ነጻ እንድትወጣ ተወሰነ,uncategorized,sports,2023-01-15 18:52:50.372474+00:00,2023-01-15 18:52:50.372504+00:00,atnafuatx
40555,No sequence ID (upload ID: 30199),በጎርፍ የተጥለቀለቁ የለንደን ሆስፒታሎች ታካሚዎችን 'አትምጡ' አሉ,health,health,2023-01-15 18:52:54.952213+00:00,2023-01-15 18:52:54.952272+00:00,atnafuatx
40557,No sequence ID (upload ID: 30200),ኮሮናቫይረስ፡ ስንት የኮቪድ-19 ክትባቶች አሉ? ለኢትዮጵያስ የትኛው ይደርሳታል?,health,health,2023-01-15 18:52:56.236425+00:00,2023-01-15 18:52:56.236457+00:00,atnafuatx
40558,No sequence ID (upload ID: 30201),"""የቱሪስት ማግኔት"" የሆነችው ቬኒስ ከተማን ጎርፍ እያስጨነቃት ነው",uncategorized,business,2023-01-15 18:53:01.444212+00:00,2023-01-15 18:53:01.444240+00:00,atnafuatx
40559,No sequence ID (upload ID: 30202),የኑሮ ውድነትን ለማቅለል መንግሥታት መውሰድ የሚችሏቸው እርምጃዎች,business,business,2023-01-15 18:53:03.149924+00:00,2023-01-15 18:53:03.149953+00:00,atnafuatx
40560,No sequence ID (upload ID: 30203),የሲዳማ ቡና በኪሎ ለምን እስከ አርባ ሁለት ሺህ ብር ተሸጠ?,business,business,2023-01-15 18:53:06.126254+00:00,2023-01-15 18:53:06.126283+00:00,atnafuatx
40562,No sequence ID (upload ID: 30204),ኢትዮጵያ፡ ተንከባካቢ ለሌላቸው እናቶች መጠጊያ የሆነችው የመቀሌዋ ነዋሪ,uncategorized,business,2023-01-15 18:53:12.293839+00:00,2023-01-15 18:53:12.293870+00:00,atnafuatx
40563,No sequence ID (upload ID: 30205),በርካቶች የኮቪድ-19 መከላከያ ላለመከተብ የሚያቀርቧቸው ምክንያቶችና መልሶቻቸው,health,health,2023-01-15 18:53:13.645719+00:00,2023-01-15 18:53:13.645751+00:00,atnafuatx
40564,No sequence ID (upload ID: 30206),የአእምሮ ጤና፡ 'ማንኛውም ሰው የአእምሮ ጤና መታወክ ሊገጥመው ይችላል',health,health,2023-01-15 18:53:15.212529+00:00,2023-01-15 18:53:15.212555+00:00,atnafuatx
40566,No sequence ID (upload ID: 30207),የዓለም ዋንጫ፡ ሴኔጋል ስትሸነፍ የላይቤሪያው ፕሬዝዳንት ልጅ ለአሜሪካ ጎል አስቆጥሯል,sports,sports,2023-01-15 18:53:16.325221+00:00,2023-01-15 18:53:16.325250+00:00,atnafuatx
40567,No sequence ID (upload ID: 30208),እሷ ማናት #2፡ ዘቢብ ካቩማ የተባበሩት መንግሥት ሴቶች ዋና ኃላፊ,uncategorized,No preannotation,2023-01-15 18:53:21.213538+00:00,2023-01-15 18:53:21.213568+00:00,atnafuatx
40569,No sequence ID (upload ID: 30209),"""አትግደሉን!""፡ የቱርክ ሴቶች",uncategorized,No preannotation,2023-01-15 18:53:24.788830+00:00,2023-01-15 18:53:24.788856+00:00,atnafuatx
40570,No sequence ID (upload ID: 30210),በዚምባብዌ የኤሌክትሪክ ኃይል ታሪፍ በ320 እጥፍ ጨመረ,business,business,2023-01-15 18:53:28.230548+00:00,2023-01-15 18:53:28.230608+00:00,atnafuatx
40572,No sequence ID (upload ID: 30211),የ105 ዓመቷ እማማ ራምባይ በሩጫ ክብረ ወሰን ሰበሩ,sports,health,2023-01-15 18:53:31.629017+00:00,2023-01-15 18:55:17.422968+00:00,atnafuatx
40582,No sequence ID (upload ID: 30350),የኢስዋቲኒ ጠቅላይ ሚኒስትር በኮሮናቫይረስ ከተያዙ በኋላ ሕይወታቸው አለፈ,health,health,2023-01-15 18:55:15.800110+00:00,2023-01-15 18:55:15.800139+00:00,messay.gemeda
40583,No sequence ID (upload ID: 30351),“የኑሮ ውድነቱ ማህበራዊና ፖለቲካዊ መፍትሄ ያስፈልገዋል”,business,business,2023-01-15 18:55:17.787350+00:00,2023-01-15 18:55:17.787380+00:00,messay.gemeda
40584,No sequence ID (upload ID: 30352),ኮሮናቫይረስ ፡ ኮቪድ-19 በየትኞቹ የዓለም አገራት ላይ በርትቷል?,health,health,2023-01-15 18:55:21.669959+00:00,2023-01-15 18:55:21.669986+00:00,messay.gemeda
40585,No sequence ID (upload ID: 30353),እሷ ማናት #11 ቋንቋውን የማይችል እንኳ በትወና ብቃቷ ያጨበጨበላት አርቲስት አበበች አጀማ,entertainment,No preannotation,2023-01-15 18:55:33.216729+00:00,2023-01-15 18:55:33.216757+00:00,messay.gemeda
40586,No sequence ID (upload ID: 30354),ዩክሬን ፡ ዩኬ በዩክሬን ያለውን ውጥረት ተከትሎ በርካታ ወታደሮችን ለማሰማራት እያሰበች ነው,politics,politics,2023-01-15 18:55:39.698926+00:00,2023-01-15 18:55:39.698955+00:00,messay.gemeda
40587,No sequence ID (upload ID: 30355),ድምጻዊ አር ኬሊ ለወሲባዊ ብዝበዛ ሴቶችና ሕጻናትን በማዘዋወር ጥፋተኛ ተባለ,uncategorized,No preannotation,2023-01-15 18:55:47.646225+00:00,2023-01-15 18:55:47.646253+00:00,messay.gemeda
40588,No sequence ID (upload ID: 30356),ወላጆቻቸው የሚያጨሱ ልጆች አጫሽ የመሆን ከፍተኛ ዕድል እንዳላቸው ጥናት አመለከተ,health,health,2023-01-15 18:55:54.540677+00:00,2023-01-15 18:55:54.540703+00:00,messay.gemeda
40589,No sequence ID (upload ID: 30357),ኮሮናቫይረስ፡ ሁለት ጊዜ ከቡራዩ የኮቪድ-19 ህክምና ማዕከል ያመለጡት እስረኞች እየተፈለጉ ነው,health,health,2023-01-15 18:55:55.931566+00:00,2023-01-15 18:55:55.931597+00:00,messay.gemeda
40590,No sequence ID (upload ID: 30358),የዘመናዊ ሰው መነሻ በቦትስዋና መገኘቱ ተነገረ,uncategorized,No preannotation,2023-01-15 18:56:14.737838+00:00,2023-01-15 18:56:14.737867+00:00,messay.gemeda
40591,No sequence ID (upload ID: 30359),ብራዚል በተጫዋቿ ላይ የተፈጸመውን የዘረኝነት ጥቃት አወዘገች,sports,sports,2023-01-15 18:56:26.647020+00:00,2023-01-15 18:56:26.647045+00:00,messay.gemeda
40592,No sequence ID (upload ID: 30360),ለኢትዮጵያውያንና ለአፍሪካውያን ፈር ቀዳጅ ድል ያስመዘገበችው ፋጡማ ሮባ,sports,sports,2023-01-15 18:56:41.100382+00:00,2023-01-15 18:56:41.100411+00:00,messay.gemeda
40593,No sequence ID (upload ID: 30361),ኮሮናቫይረስ፡ 'የኮቪድ-19 የመጀመሪያውን ዙር ክትባት መውሰድ ቫይረሱ እንዳይስፋፋ ያደርጋል',health,health,2023-01-15 18:56:43.695074+00:00,2023-01-15 18:56:43.695103+00:00,messay.gemeda
40594,No sequence ID (upload ID: 30362),"""የሦስት ዓመቱ ልጄ አሁን ተረት የሚያወራው ስላጣው እግሩ ነው"" አባት ካሣው ጥጋቤ",uncategorized,No preannotation,2023-01-15 18:57:04.143568+00:00,2023-01-15 18:57:04.143597+00:00,messay.gemeda
40596,No sequence ID (upload ID: 30363),በጋምቤላ በተፈጸመው ጥቃት ቢያንስ 40 ሰዎች ሲሞቱ በርካቶች ቆሰሉ,politics,politics,2023-01-15 18:57:13.883514+00:00,2023-01-15 18:57:13.883542+00:00,messay.gemeda
40601,No sequence ID (upload ID: 30364),ቬትናም 13 ሚሊየን የሚገመተ የአንድ ከተማ ነዋሪዎችን በሙሉ ልትመረምር ነው,health,health,2023-01-15 18:58:12.614866+00:00,2023-01-15 18:58:12.614895+00:00,messay.gemeda
40602,No sequence ID (upload ID: 30365),የዓለም ጤና ድርጅት ለዝንጀሮ ፈንጣጣ አዲስ ስም ሊሰጥ ነው,health,health,2023-01-15 18:58:14.053047+00:00,2023-01-15 18:58:14.053076+00:00,messay.gemeda
40604,No sequence ID (upload ID: 30366),የዩኬ ጠ/ሚ ባልደረቦች የኮቪድ ክልከላዎችን ተላልፈው ተጨማሪ ድግሶችን አዘጋጅተው ነበር ተባለ,politics,health,2023-01-15 18:58:26.250158+00:00,2023-01-15 18:58:26.250185+00:00,messay.gemeda
40607,No sequence ID (upload ID: 30367),ኢራናውያን አዲስ ፕሬዝዳንት ለመምረጥ ድምጽ እየሰጡ ነው,politics,politics,2023-01-15 18:58:30.203447+00:00,2023-01-15 18:58:30.203489+00:00,messay.gemeda
40609,No sequence ID (upload ID: 30368),በሩዋንዳ ከሙዝ የተጠመቀ መጠጥ የጠጡ 11 ሰዎች ሞቱ,health,health,2023-01-15 18:58:39.769756+00:00,2023-01-15 18:58:39.769786+00:00,messay.gemeda
40610,No sequence ID (upload ID: 30369),ምርጫ 2013፡ ጠቅላይ ሚኒስትር ዐቢይ ኤርትራና ሱዳን ከኢትዮጵያ ግዛት እንዲወጡ እየሰሩ መሆኑን ገለጹ,politics,politics,2023-01-15 18:58:41.282859+00:00,2023-01-15 18:58:41.282891+00:00,messay.gemeda
40612,No sequence ID (upload ID: 30370),በቴክሳስ አንድ የጭነት መኪና ውስጥ ቢያንስ 40 ሰዎች ሞተው ተገኙ,uncategorized,No preannotation,2023-01-15 18:58:49.224798+00:00,2023-01-15 18:58:49.224826+00:00,messay.gemeda
40614,No sequence ID (upload ID: 30371),ከኢቦላ ያገገመው ሐኪም፡ “የምሞት መስሎኝ ነበር”,health,health,2023-01-15 18:58:54.895065+00:00,2023-01-15 18:58:54.895094+00:00,messay.gemeda
40615,No sequence ID (upload ID: 30372),የዓለም ዋንጫ፡ ብሔራዊ ቡድናቸው በመሸነፉ ደስታቸውን ሲገልጹ ከነበሩ ኢራናዊያን መካከል አንድ ሰው ተገደለ,sports,sports,2023-01-15 18:58:56.714540+00:00,2023-01-15 18:58:56.714571+00:00,messay.gemeda
40616,No sequence ID (upload ID: 30373),የዓለም ጤና ድርጅት ክትባቶች ኦሚክሮንን መቋቋም አለባቸው አሉ,health,health,2023-01-15 18:59:00.103066+00:00,2023-01-15 18:59:00.103096+00:00,messay.gemeda
40618,No sequence ID (upload ID: 30374),የጣልያኑ እግር ኳስ ኮከብ ቀብር ወቅት ቤቱ ተዘረፈ,sports,sports,2023-01-15 18:59:03.007178+00:00,2023-01-15 18:59:03.007208+00:00,messay.gemeda
40619,No sequence ID (upload ID: 30375),ኮሮናቫይረስ ተጓዳኝ ህመሞችን የቀሰቀሰባቸው ኢትዮጵያውያን ታሪክ,health,health,2023-01-15 18:59:11.241634+00:00,2023-01-15 18:59:11.241662+00:00,messay.gemeda
40620,No sequence ID (upload ID: 30376),በቀን ሦስት ጊዜ ባንመገብስ? ቁርስ፣ ምሳና እራት ልማድ ወይስ አስፈላጊ የምግብ ጊዜ?,health,health,2023-01-15 18:59:17.548116+00:00,2023-01-15 18:59:17.548147+00:00,messay.gemeda
40621,No sequence ID (upload ID: 30377),የእስራኤል ምርጫ ቅድመ ውጤት የቀድሞ ጠቅላይ ሚኒስትር ኔታንያሁ  እየመሩ እንደሆነ አመላከተ,politics,politics,2023-01-15 18:59:28.653900+00:00,2023-01-15 18:59:28.653929+00:00,messay.gemeda
40622,No sequence ID (upload ID: 30378),ሶማሊያ በዓለም አቀፍ አበዳሪዎች ከፍተኛ የብድር ስረዛ ተደረገላት,business,business,2023-01-15 18:59:32.593640+00:00,2023-01-15 18:59:32.593669+00:00,messay.gemeda
40623,No sequence ID (upload ID: 30379),ልዩ ፍላጎት፡ የደቡብ አፍሪካ ፖሊሶች የአዕምሮ እድገት ውስንነት ባለበት ታዳጊ ግድያ በቁጥጥር ሥር ዋሉ,uncategorized,No preannotation,2023-01-15 18:59:45.369044+00:00,2023-01-15 18:59:45.369073+00:00,messay.gemeda
40624,No sequence ID (upload ID: 30380),ከአምስት ወራት በኋላ የሕክምና መገልገያዎች ዛሬ ትግራይ መድረሳቸውን ዓለም አቀፉ ቀይ መስቀል አስታወቀ,health,health,2023-01-15 18:59:51.970872+00:00,2023-01-15 18:59:51.970901+00:00,messay.gemeda
40625,No sequence ID (upload ID: 30381),ኮሮናቫይረስ ፡ በዩናይትድ ኪንግደም ከ80 ሺህ በላይ ሰዎች በኮቪድ-19 መሞታቸው ተገለጸ,health,health,2023-01-15 18:59:53.352225+00:00,2023-01-15 18:59:53.352258+00:00,messay.gemeda
40626,No sequence ID (upload ID: 30382),ኮሮናቫይረስ፡ የሰርቢያው ኦርቶዶክስ ቤተክርስቲያን ፓትርያርክ በኮቪድ-19 ሞቱ,health,health,2023-01-15 18:59:56.599466+00:00,2023-01-15 18:59:56.599494+00:00,messay.gemeda
40627,No sequence ID (upload ID: 30383),ቻይና በኤርትራ ላይ የተጣለውን ማዕቀብ አወገዘች,politics,politics,2023-01-15 19:00:02.562712+00:00,2023-01-15 19:00:02.562773+00:00,messay.gemeda
40628,No sequence ID (upload ID: 30384),ስኮትላንድ እግር ኳስ ተጫዋቾች ‘የቴስታ’ ኳሶችን እንዳይመቱ ልታግድ ነው,sports,sports,2023-01-15 19:00:12.994862+00:00,2023-01-15 19:00:12.994891+00:00,messay.gemeda
40629,No sequence ID (upload ID: 30385),“መንግሥት ውስጥ የተሸሸገ ሸኔ አለ” የሰላም ሚኒስትር ዲኤታ ታዬ ደንደአ,politics,politics,2023-01-15 19:00:20.219879+00:00,2023-01-15 19:00:20.219908+00:00,messay.gemeda
40630,No sequence ID (upload ID: 30386),በኢንዶኔዥያ አውሮፕላን ማረፊያ ውስጥ የኮቪድ ናሙና መሰብሰቢያዎችን በድጋሚ የተጠቀሙ ግለሰቦች ተያዙ,health,health,2023-01-15 19:00:50.941024+00:00,2023-01-15 19:00:50.941056+00:00,messay.gemeda
40632,No sequence ID (upload ID: 30387),ስዊድናዊቷ ነርስ ደሴት ለብቻዋ ተለቆላት 60 ፊልሞችን ልትመለከት ነው,entertainment,health,2023-01-15 19:01:05.306764+00:00,2023-01-15 19:01:05.306793+00:00,messay.gemeda
40634,No sequence ID (upload ID: 30388),አዲስ የተመሰረተው የተቃዋሚዎች ጥምረት እና የመንግሥት አስተያየት,politics,politics,2023-01-15 19:02:07.134713+00:00,2023-01-15 19:02:07.134772+00:00,messay.gemeda
40635,No sequence ID (upload ID: 30389),በኢትዮጵያ የጠፋ መድኃኒት የሚያፈላልገው መተግበሪያ,health,health,2023-01-15 19:02:08.485157+00:00,2023-01-15 19:02:08.485201+00:00,messay.gemeda
40636,No sequence ID (upload ID: 30390),ማንችስተር ሲቲ የእንግሊዝ ፕሪምየር አሸናፊ ሆነ,sports,sports,2023-01-15 19:02:10.863990+00:00,2023-01-15 19:02:10.864018+00:00,messay.gemeda
40637,No sequence ID (upload ID: 30391),ያደጉ አገራት በሚሊዮን የሚቆጠሩ ትርፍ ክትባቶችን ለድሃ አገራት እንዲሰጡ ጥሪ ቀረበ,health,health,2023-01-15 19:02:25.377315+00:00,2023-01-15 19:02:25.377351+00:00,messay.gemeda
40638,No sequence ID (upload ID: 30392),ኮሮናቫይረስ፡ በሕንድ በኮቪድ-19 የተያዙ ሰዎች ቁጥር 5 ሚሊየን አለፈ,health,health,2023-01-15 19:02:29.951107+00:00,2023-01-15 19:02:29.951136+00:00,messay.gemeda
40639,No sequence ID (upload ID: 30393),ልዕልት ላቲፋ፡ የተባበሩት መንግሥታት ልዕልቷ በሕይወት ስለመኖሯ ማረጋገጫ ጠየቀ,politics,No preannotation,2023-01-15 19:03:12.027423+00:00,2023-01-15 19:03:12.027452+00:00,messay.gemeda
40641,No sequence ID (upload ID: 30394),"""እንደ ቆሻሻ ነው አውጥተው የወረወሩን"" ኢትዮጵያውያኑ በሊባኖስ",politics,business,2023-01-15 19:03:36.448033+00:00,2023-01-15 19:03:36.448062+00:00,messay.gemeda
40642,No sequence ID (upload ID: 30395),በደቡባዊ አፍሪካ የተገኘ አዲስ የኮቪድ ዝርያ አዲስ ስጋት ቀሰቀሰ,health,health,2023-01-15 19:03:41.404807+00:00,2023-01-15 19:03:41.404836+00:00,messay.gemeda
40643,No sequence ID (upload ID: 30396),የአፍሪካ ዋንጫ ፈር ቀዳጆቹ ኢትዮጵያ፣ ሱዳንና ግብፅ ሲታወሱ,sports,sports,2023-01-15 19:03:58.261935+00:00,2023-01-15 19:03:58.261964+00:00,messay.gemeda
40644,No sequence ID (upload ID: 30397),አፍሪካ በኤድስ የሚከሰት ሞትን ለመግታት ወደ ኋላ ቀርታለች ተባለ,health,health,2023-01-15 19:04:29.102400+00:00,2023-01-15 19:04:29.102429+00:00,messay.gemeda
40645,No sequence ID (upload ID: 30398),ኮሮናቫይረስ፡ አውስትራሊያ የኮሮና ክትባት በነጻ እሰጣለሁ አለች,health,health,2023-01-15 19:04:39.435572+00:00,2023-01-15 19:04:39.435607+00:00,messay.gemeda
40646,No sequence ID (upload ID: 30399),የብሪታኒያ መንግሥት በኢትዮጵያ ያሉ ዜጎቹ በአስቸኳይ እንዲወጡ ጠየቀ,politics,politics,2023-01-15 19:05:22.177109+00:00,2023-01-15 19:05:22.177138+00:00,messay.gemeda
40647,No sequence ID (upload ID: 30400),የሊዮኔል ሜሲ መዳረሻው የት ይሆን?,sports,sports,2023-01-15 19:05:25.599796+00:00,2023-01-15 19:05:25.599825+00:00,messay.gemeda
40662,No sequence ID (upload ID: 30401),ኢትዮጵያዊቷ ጸሐፊ ሃና ጊዮርጊስ ለታዋቂው የኬን ሥነ ጽሑፍ ሽልማት ታጨች,entertainment,No preannotation,2023-01-15 19:07:12.594475+00:00,2023-01-15 19:07:12.594503+00:00,messay.gemeda
40665,No sequence ID (upload ID: 30402),ሐኪሞች የንግሥት ኤልዛቤት የጤና ሁኔታ አሳሳቢ ነው አሉ,health,health,2023-01-15 19:07:24.756070+00:00,2023-01-15 19:07:24.756102+00:00,messay.gemeda
40672,No sequence ID (upload ID: 30403),ኮሮናቫይረስ፡ አንጌላ መርክል ክትባቱ ለደሃ አገራት የሚደርስበት ሁኔታ አሳስቦኛል አሉ,health,health,2023-01-15 19:08:11.002888+00:00,2023-01-15 19:08:11.002918+00:00,messay.gemeda
40690,No sequence ID (upload ID: 30404),ዓለምን ያነቃነቀው ከ45 ዓመታት በፊት የተለቀቀው የቦብ ማርሌ 'ኤክሶደስ' አልበም ሲታወስ,entertainment,No preannotation,2023-01-15 19:10:00.753224+00:00,2023-01-15 19:10:00.753252+00:00,messay.gemeda
40719,No sequence ID (upload ID: 30405),'ከምንግዜም ምርጡ' የፍጻሜ ጨዋታ በኋላ ማን ምን አለ?,sports,sports,2023-01-15 19:15:20.603631+00:00,2023-01-15 19:15:20.603690+00:00,messay.gemeda
